"INDIR","OUTDIR","FOLDER","IN FILE","CHANNEL","OFFSET","DURATION","OUT FILE FS","OUT FILE ZC","DATE","TIME","HOUR","DATE-12","TIME-12","HOUR-12","AUTO ID*","PULSES","MATCHING","MATCH RATIO","MARGIN","ALTERNATE 1","ALTERNATE 2","N","Fc","Sc","Dur","Fmax","Fmin","Fmean","TBC","Fk","Tk","S1","Tc","Qual","FILES","MANUAL ID","ORGID","USERID","REVIEW ORGID","REVIEW USERID","INPATHMD5","OUTPATHMD5FS","OUTPATHMD5ZC"
"/Volumes/LAUREN/SERC 2021/Farnesene 1/4614_d/Data","/Volumes/LAUREN/SERC 2021/Farnesene 1/4614_d/Output","","SMU04614_20210921_195741.zc","0","0","14.6649","","","2021-09-21","19:57:41","19","2021-09-21","07:57:41","7","EPTFUS","34","24","0.706","0.288578","TADBRA","LASNOC","34","28.949","25.08","5.783","38.324","28.213","31.63","160.815","29.555","4.327","104.93","5.199","9.79","1","","","","","","8GFGiz1cp5D2+AaeVbjVBg==","",""
"/Volumes/LAUREN/SERC 2021/Farnesene 1/4614_d/Data","/Volumes/LAUREN/SERC 2021/Farnesene 1/4614_d/Output","","SMU04614_20210921_195559.zc","0","0","14.997954","","","2021-09-21","19:55:59","19","2021-09-21","07:55:59","7","EPTFUS","35","22","0.629","0.245163","LASNOC","TADBRA","35","29.193","35.56","4.266","35.709","28.496","31.152","413.93","29.877","2.958","98.54","3.802","10.68","1","","","","","","y5D+k02ai4Jair43a20Wuw==","",""
"/Volumes/LAUREN/SERC 2021/Farnesene 1/4614_d/Data","/Volumes/LAUREN/SERC 2021/Farnesene 1/4614_d/Output","","SMU04614_20210921_200227.zc","0","0","14.974132","","","2021-09-21","20:02:27","20","2021-09-21","08:02:27","8","EPTFUS","25","16","0.64","0.30416","LASNOC","TADBRA","25","28.671","30.05","4.875","36.706","28.16","31.046","246.614","29.3","3.621","170.34","4.466","6.43","1","","","","","","Apwe4orjfBDFRdbhOhxd+g==","",""
"/Volumes/LAUREN/SERC 2021/Farnesene 1/4614_d/Data","/Volumes/LAUREN/SERC 2021/Farnesene 1/4614_d/Output","","SMU04614_20210921_034553.zc","0","0","11.318322","","","2021-09-21","03:45:53","3","2021-09-20","15:45:53","15","EPTFUS","18","12","0.667","0.197256","TADBRA","","18","31.593","66.58","3.504","42.494","30.712","34.447","171.747","33.081","2.151","385.73","3.121","3.72","1","","","","","","PTwBtuQ17Ulq8B7RooTnNA==","",""
"/Volumes/LAUREN/SERC 2021/Farnesene 1/4614_d/Data","/Volumes/LAUREN/SERC 2021/Farnesene 1/4614_d/Output","","SMU04614_20210921_203136.zc","0","0","14.522374","","","2021-09-21","20:31:36","20","2021-09-21","08:31:36","8","EPTFUS","11","5","0.455","0.259888","LASNOC","LASCIN","11","28.467","11.35","4.008","33.351","27.866","29.95","192.727","28.905","2.836","134.31","3.726","3.84","1","","","","","","KBFDkZeDfbFsP3xze/ZD6g==","",""
"/Volumes/LAUREN/SERC 2021/Farnesene 1/4614_d/Data","/Volumes/LAUREN/SERC 2021/Farnesene 1/4614_d/Output","","SMU04614_20210921_195617.zc","0","0","6.72773","","","2021-09-21","19:56:17","19","2021-09-21","07:56:17","7","EPTFUS","12","5","0.417","0.241202","LASNOC","","12","28.481","28.83","4.222","33.232","27.991","30.076","263.757","29.176","2.947","-0.11","3.965","4.32","1","","","","","","52FY9ahNZVr7gTf+HX0MSg==","",""
"/Volumes/LAUREN/SERC 2021/Farnesene 1/4614_d/Data","/Volumes/LAUREN/SERC 2021/Farnesene 1/4614_d/Output","","SMU04614_20210921_213923.zc","0","0","15.000011","","","2021-09-21","21:39:23","21","2021-09-21","09:39:23","9","EPTFUS","13","5","0.385","0.243921","LASNOC","TADBRA","13","28.189","29.48","4.145","32.096","27.314","29.203","397.05","28.88","2.428","156.19","3.464","5.03","1","","","","","","Xczd31IM/KXdGE7xmKtFHQ==","",""
"/Volumes/LAUREN/SERC 2021/Farnesene 1/4614_d/Data","/Volumes/LAUREN/SERC 2021/Farnesene 1/4614_d/Output","","SMU04614_20210923_214337.zc","0","0","11.063089","","","2021-09-23","21:43:37","21","2021-09-23","09:43:37","9","EPTFUS","10","4","0.4","0.202866","TADBRA","","10","26.2","22.44","3.953","29.069","25.923","27.087","532.146","26.684","2.351","158.13","3.531","2.73","1","","","","","","BIUNJrx1PPrMUSw3DM00Tg==","",""
"/Volumes/LAUREN/SERC 2021/Farnesene 1/4614_d/Data","/Volumes/LAUREN/SERC 2021/Farnesene 1/4614_d/Output","","SMU04614_20210921_193517.zc","0","0","5.698497","","","2021-09-21","19:35:17","19","2021-09-21","07:35:17","7","EPTFUS","7","3","0.429","0.185529","TADBRA","","7","26.938","-4.8","6.06","31.237","25.455","27.659","189.295","26.912","4.031","78.31","4.526","3","1","","","","","","cHdnyLjGV3CQq75KFZNqFA==","",""
"/Volumes/LAUREN/SERC 2021/Farnesene 1/4614_d/Data","/Volumes/LAUREN/SERC 2021/Farnesene 1/4614_d/Output","","SMU04614_20210921_230449.zc","0","0","14.935152","","","2021-09-21","23:04:49","23","2021-09-21","11:04:49","11","EPTFUS","7","3","0.429","0.210552","TADBRA","","7","29.363","26.65","4.448","34.614","28.661","30.928","410.3","29.929","3.093","195.34","4.021","3.16","1","","","","","","cR0lFJrfFJT0aVvQYrg1Og==","",""
