INDIR,OUTDIR,FOLDER,IN FILE,CHANNEL,OFFSET,DURATION,OUT FILE FS,OUT FILE ZC,DATE,TIME,HOUR,DATE-12,TIME-12,HOUR-12,AUTO ID*,PULSES,MATCHING,MATCH RATIO,MARGIN,ALTERNATE 1,ALTERNATE 2,N,Fc,Sc,Dur,Fmax,Fmin,Fmean,TBC,Fk,Tk,S1,Tc,Qual,FILES,MANUAL ID,ORGID,USERID,REVIEW ORGID,REVIEW USERID,INPATHMD5,OUTPATHMD5FS,OUTPATHMD5ZC
/Volumes/LAUREN/SERC 2021/Farnesene 2/4608_c/Data,/Volumes/LAUREN/SERC 2021/Farnesene 2/4608_c/Output_noTABR,,SMU04608_20210927_202217.zc,0,0,14.184555,,,9/27/21,20:22:17,20,2021-09-27,8:22:17,8,EPTFUS,86,60,0.698,0.331891,LASNOC,LASCIN,86,30.002,29.96,5.826,48.77,29.122,34.542,162.26,30.696,4.432,243.45,5.295,25.55,1,,,,,,7Kt7y8mUobnIMEmi2h9EUw==,,
/Volumes/LAUREN/SERC 2021/Farnesene 2/4608_c/Data,/Volumes/LAUREN/SERC 2021/Farnesene 2/4608_c/Output_noTABR,,SMU04608_20210927_193204.zc,0,0,13.953468,,,9/27/21,19:32:04,19,2021-09-27,7:32:04,7,EPTFUS,79,58,0.734,0.328668,LASNOC,LASCIN,79,27.215,28.48,6.506,44.966,26.609,31.559,129.033,28.119,4.864,243.1,5.984,19.19,1,,,,,,DdQpmZAR9ItrQPs2u49bNw==,,
/Volumes/LAUREN/SERC 2021/Farnesene 2/4608_c/Data,/Volumes/LAUREN/SERC 2021/Farnesene 2/4608_c/Output_noTABR,,SMU04608_20210927_220915.zc,0,0,14.99505,,,9/27/21,22:09:15,22,2021-09-27,10:09:15,10,EPTFUS,64,46,0.719,0.27797,LASNOC,LASCIN,64,27.889,9.72,9.297,44.728,27.131,32.231,244.002,28.268,7.617,197.91,8.564,18.89,1,,,,,,yX1/UQNJvysQtHtm1JE+/A==,,
/Volumes/LAUREN/SERC 2021/Farnesene 2/4608_c/Data,/Volumes/LAUREN/SERC 2021/Farnesene 2/4608_c/Output_noTABR,,SMU04608_20210928_005305.zc,0,0,14.994758,,,9/28/21,0:53:05,0,2021-09-27,12:53:05,12,EPTFUS,88,40,0.455,0.270652,LASNOC,LASCIN,88,27.519,21.97,6.243,35.96,26.94,29.744,165.037,28.159,4.331,166.67,5.477,28.36,1,,,,,,kmsYSicWb7dU2S06LxHMfw==,,
/Volumes/LAUREN/SERC 2021/Farnesene 2/4608_c/Data,/Volumes/LAUREN/SERC 2021/Farnesene 2/4608_c/Output_noTABR,,SMU04608_20210927_223943.zc,0,0,15.001769,,,9/27/21,22:39:43,22,2021-09-27,10:39:43,10,EPTFUS,59,39,0.661,0.286504,LASNOC,LASCIN,59,27.422,13.95,9.229,36.531,26.263,29.222,297.104,27.974,6.765,99.87,7.899,22.68,1,,,,,,bHTjA8s5psz5yT9OECQt3A==,,
/Volumes/LAUREN/SERC 2021/Farnesene 2/4608_c/Data,/Volumes/LAUREN/SERC 2021/Farnesene 2/4608_c/Output_noTABR,,SMU04608_20210927_193718.zc,0,0,15.000492,,,9/27/21,19:37:18,19,2021-09-27,7:37:18,7,EPTFUS,86,38,0.442,0.263267,LASNOC,LASCIN,86,28.074,24.13,6.636,35.092,27.486,29.94,171.501,28.571,5.039,115.54,6.03,26.29,1,,,,,,aLHuabSVXrsLZtegTszE9A==,,
/Volumes/LAUREN/SERC 2021/Farnesene 2/4608_c/Data,/Volumes/LAUREN/SERC 2021/Farnesene 2/4608_c/Output_noTABR,,SMU04608_20210927_220148.zc,0,0,14.91935,,,9/27/21,22:01:48,22,2021-09-27,10:01:48,10,EPTFUS,57,37,0.649,0.253846,LASNOC,LASCIN,57,26.967,24.52,9.585,37.747,26.267,29.756,252.278,27.578,7.581,124.71,8.646,15.72,1,,,,,,ZnsCxGXAJ8AdRGx5R3/qhw==,,
/Volumes/LAUREN/SERC 2021/Farnesene 2/4608_c/Data,/Volumes/LAUREN/SERC 2021/Farnesene 2/4608_c/Output_noTABR,,SMU04608_20210927_221634.zc,0,0,14.993725,,,9/27/21,22:16:34,22,2021-09-27,10:16:34,10,EPTFUS,61,37,0.607,0.33469,LASNOC,LASCIN,61,27.846,32.15,8.531,38.421,26.98,30.596,261.821,28.731,6.233,148.18,7.499,19.95,1,,,,,,HcJi9PkU8udrRAFuBrj9wA==,,
/Volumes/LAUREN/SERC 2021/Farnesene 2/4608_c/Data,/Volumes/LAUREN/SERC 2021/Farnesene 2/4608_c/Output_noTABR,,SMU04608_20210928_000728.zc,0,0,15.005054,,,9/28/21,0:07:28,0,2021-09-27,12:07:28,12,EPTFUS,64,37,0.578,0.273688,LASNOC,LASCIN,64,27.438,18.26,9.133,38.285,26.562,30.02,234.501,28.032,6.619,188.17,7.922,24.77,1,,,,,,4UOPo23NM8FnztEvrmeTzw==,,
/Volumes/LAUREN/SERC 2021/Farnesene 2/4608_c/Data,/Volumes/LAUREN/SERC 2021/Farnesene 2/4608_c/Output_noTABR,,SMU04608_20210928_005234.zc,0,0,14.997789,,,9/28/21,0:52:34,0,2021-09-27,12:52:34,12,EPTFUS,77,36,0.468,0.236526,LASNOC,LASCIN,77,27.931,33.66,4.919,36.671,27.215,30.046,199.491,28.705,3.21,201.9,4.201,26.22,1,,,,,,kOVYlf/mLX76kHTrS6FY4g==,,
