"INDIR","OUTDIR","FOLDER","IN FILE","CHANNEL","OFFSET","DURATION","OUT FILE FS","OUT FILE ZC","DATE","TIME","HOUR","DATE-12","TIME-12","HOUR-12","AUTO ID*","PULSES","MATCHING","MATCH RATIO","MARGIN","ALTERNATE 1","ALTERNATE 2","N","Fc","Sc","Dur","Fmax","Fmin","Fmean","TBC","Fk","Tk","S1","Tc","Qual","FILES","MANUAL ID","ORGID","USERID","REVIEW ORGID","REVIEW USERID","INPATHMD5","OUTPATHMD5FS","OUTPATHMD5ZC"
"/Volumes/Maynard/SERC audio 2021/Indole/0505 9.2/Data","/Volumes/Maynard/SERC audio 2021/Indole/0505 9.2/Bat output","","SMU00505_20210830_234228.zc","0","0","10.33117","","","2021-08-30","23:42:28","23","2021-08-30","11:42:28","11","EPTFUS","115","94","0.817","0.262387","LASNOC","TADBRA","115","31.145","74.88","5.234","50.891","28.861","36.289","80.098","33.228","3.356","187.85","4.521","25.07","1","","","","","","P9UA6X9MuR7xy28C0AAtdg==","",""
"/Volumes/Maynard/SERC audio 2021/Indole/0505 9.2/Data","/Volumes/Maynard/SERC audio 2021/Indole/0505 9.2/Bat output","","SMU00505_20210829_202906.zc","0","0","12.951862","","","2021-08-29","20:29:06","20","2021-08-29","08:29:06","8","EPTFUS","72","67","0.931","0.333186","TADBRA","LASNOC","72","28.865","57.07","6.88","55.391","27.652","36.042","117.406","30.632","5.099","207.84","6.4","15.24","1","","","","","","XnRobpemDz3g64d7vwKGjA==","",""
"/Volumes/Maynard/SERC audio 2021/Indole/0505 9.2/Data","/Volumes/Maynard/SERC audio 2021/Indole/0505 9.2/Bat output","","SMU00505_20210830_220005.zc","0","0","14.425563","","","2021-08-30","22:00:05","22","2021-08-30","10:00:05","10","EPTFUS","78","67","0.859","0.311766","TADBRA","LASNOC","78","29.981","57.8","6.002","51.177","28.986","35.574","180.959","31.796","4.306","150.55","5.533","18.81","1","","","","","","fSraO+WrZWJMCerJ6KLqfw==","",""
"/Volumes/Maynard/SERC audio 2021/Indole/0505 9.2/Data","/Volumes/Maynard/SERC audio 2021/Indole/0505 9.2/Bat output","","SMU00505_20210830_202835.zc","0","0","14.477804","","","2021-08-30","20:28:35","20","2021-08-30","08:28:35","8","EPTFUS","80","67","0.837","0.27199","TADBRA","","80","30.983","61.07","5.405","49.92","29.741","36.219","163.998","32.738","3.764","279.54","4.872","15.41","1","","","","","","+zda+Fbmva1jlH6in41mRg==","",""
"/Volumes/Maynard/SERC audio 2021/Indole/0505 9.2/Data","/Volumes/Maynard/SERC audio 2021/Indole/0505 9.2/Bat output","","SMU00505_20210830_221717.zc","0","0","13.105277","","","2021-08-30","22:17:17","22","2021-08-30","10:17:17","10","EPTFUS","67","64","0.955","0.397731","LASNOC","TADBRA","67","30.502","72.66","5.086","56.434","29.91","37.907","137.854","32.582","3.685","284.35","4.838","15.44","1","","","","","","WTWlXjPA7E2n0wEFtaaEvg==","",""
"/Volumes/Maynard/SERC audio 2021/Indole/0505 9.2/Data","/Volumes/Maynard/SERC audio 2021/Indole/0505 9.2/Bat output","","SMU00505_20210830_213633.zc","0","0","15.00347","","","2021-08-30","21:36:33","21","2021-08-30","09:36:33","9","EPTFUS","75","63","0.84","0.35761","TADBRA","LASNOC","75","29.691","46.59","5.317","40.846","28.928","32.867","158.469","31.028","3.53","225.97","4.786","20.33","1","","","","","","Msa1+LOd/Fy3KdPsQ0yR7Q==","",""
"/Volumes/Maynard/SERC audio 2021/Indole/0505 9.2/Data","/Volumes/Maynard/SERC audio 2021/Indole/0505 9.2/Bat output","","SMU00505_20210830_203142.zc","0","0","14.997996","","","2021-08-30","20:31:42","20","2021-08-30","08:31:42","8","EPTFUS","74","61","0.824","0.319349","LASNOC","TADBRA","74","29.507","31.49","4.797","40.034","28.787","32.639","198.593","30.339","3.559","199.3","4.407","20.72","1","","","","","","ZyLiXKtujZ90E12CE8qcCg==","",""
"/Volumes/Maynard/SERC audio 2021/Indole/0505 9.2/Data","/Volumes/Maynard/SERC audio 2021/Indole/0505 9.2/Bat output","","SMU00505_20210901_030104.zc","0","0","14.995072","","","2021-09-01","03:01:04","3","2021-08-31","15:01:04","15","EPTFUS","63","60","0.952","0.293454","TADBRA","","63","31.938","76.57","5.422","52.321","29.941","37.77","181.707","34.385","3.503","174.94","4.674","12.42","1","","","","","","G2Knon33CcUz2Av291etpQ==","",""
"/Volumes/Maynard/SERC audio 2021/Indole/0505 9.2/Data","/Volumes/Maynard/SERC audio 2021/Indole/0505 9.2/Bat output","","SMU00505_20210826_230244.zc","0","0","12.474596","","","2021-08-26","23:02:44","23","2021-08-26","11:02:44","11","EPTFUS","66","60","0.909","0.332876","LASNOC","TADBRA","66","30.021","73.45","4.352","49.432","28.7","35.224","127.173","31.943","2.981","271.61","3.971","19.76","1","","","","","","NAey7ikPpZSRSr8CpzS3mw==","",""
"/Volumes/Maynard/SERC audio 2021/Indole/0505 9.2/Data","/Volumes/Maynard/SERC audio 2021/Indole/0505 9.2/Bat output","","SMU00505_20210828_011054.zc","0","0","12.07668","","","2021-08-28","01:10:54","1","2021-08-27","13:10:54","13","EPTFUS","69","60","0.87","0.27596","TADBRA","","69","30.748","46.86","6.162","51.904","29.912","36.503","111.521","32.021","4.816","282.66","5.76","16.29","1","","","","","","i2ZCVgPNQq+iNHEYT2o0Kg==","",""
"/Volumes/Maynard/SERC audio 2021/Indole/0505 9.2/Data","/Volumes/Maynard/SERC audio 2021/Indole/0505 9.2/Bat output","","SMU00505_20210829_232803.zc","0","0","13.274543","","","2021-08-29","23:28:03","23","2021-08-29","11:28:03","11","EPTFUS","81","57","0.704","0.208675","LASNOC","TADBRA","81","32.797","53.68","4.852","56.14","31.394","39.141","98.972","34.211","3.663","320.54","4.47","17.57","1","","","","","","X1S9ICDh9jyMpAW56CgmeA==","",""
"/Volumes/Maynard/SERC audio 2021/Indole/0505 9.2/Data","/Volumes/Maynard/SERC audio 2021/Indole/0505 9.2/Bat output","","SMU00505_20210830_221319.zc","0","0","11.363988","","","2021-08-30","22:13:19","22","2021-08-30","10:13:19","10","EPTFUS","57","55","0.965","0.395258","TADBRA","","57","28.8","61.44","6.138","51.345","27.522","34.806","120.506","30.906","4.142","307.65","5.49","13.78","1","","","","","","vMU7NK6nDYfNXDzcb55v9g==","",""
"/Volumes/Maynard/SERC audio 2021/Indole/0505 9.2/Data","/Volumes/Maynard/SERC audio 2021/Indole/0505 9.2/Bat output","","SMU00505_20210829_233304.zc","0","0","12.616007","","","2021-08-29","23:33:04","23","2021-08-29","11:33:04","11","EPTFUS","72","55","0.764","0.314627","TADBRA","","72","28.726","32.83","6.83","43.962","27.606","32.785","85.535","29.887","4.88","245.81","6.125","20.77","1","","","","","","p6JQVz90t+8F1cZPkiaoYw==","",""
"/Volumes/Maynard/SERC audio 2021/Indole/0505 9.2/Data","/Volumes/Maynard/SERC audio 2021/Indole/0505 9.2/Bat output","","SMU00505_20210828_040827.zc","0","0","15.001249","","","2021-08-28","04:08:27","4","2021-08-27","16:08:27","16","EPTFUS","80","54","0.675","0.334312","LASNOC","","80","27.313","19.49","6.438","38.515","26.853","30.297","155.434","27.842","4.778","202.88","5.85","19.62","1","","","","","","VrBxDIMBwN17LegxqDnHGw==","",""
"/Volumes/Maynard/SERC audio 2021/Indole/0505 9.2/Data","/Volumes/Maynard/SERC audio 2021/Indole/0505 9.2/Bat output","","SMU00505_20210830_234008.zc","0","0","13.709948","","","2021-08-30","23:40:08","23","2021-08-30","11:40:08","11","EPTFUS","60","51","0.85","0.347906","TADBRA","","60","28.028","34.74","6.085","40.251","27.369","31.613","170.432","28.844","4.656","195.82","5.675","18.09","1","","","","","","9/hsvCaL55TUoyL8B66x4Q==","",""
"/Volumes/Maynard/SERC audio 2021/Indole/0505 9.2/Data","/Volumes/Maynard/SERC audio 2021/Indole/0505 9.2/Bat output","","SMU00505_20210829_235107.zc","0","0","14.063629","","","2021-08-29","23:51:07","23","2021-08-29","11:51:07","11","EPTFUS","63","50","0.794","0.341154","TADBRA","","63","28.382","34.11","6.719","47.886","27.788","33.472","127.684","29.375","5.115","197.18","6.301","15.61","1","","","","","","r5ULEqoktqC9gKMh2a4eYw==","",""
"/Volumes/Maynard/SERC audio 2021/Indole/0505 9.2/Data","/Volumes/Maynard/SERC audio 2021/Indole/0505 9.2/Bat output","","SMU00505_20210830_010333.zc","0","0","14.534091","","","2021-08-30","01:03:33","1","2021-08-29","13:03:33","13","EPTFUS","52","49","0.942","0.384213","TADBRA","","52","28.444","39.87","6.991","49.573","27.641","34.189","129.991","29.665","5.277","297.45","6.544","11.15","1","","","","","","pRQqabIiaFLASp8FM5Hi6g==","",""
"/Volumes/Maynard/SERC audio 2021/Indole/0505 9.2/Data","/Volumes/Maynard/SERC audio 2021/Indole/0505 9.2/Bat output","","SMU00505_20210828_003246.zc","0","0","12.270634","","","2021-08-28","00:32:46","0","2021-08-27","12:32:46","12","EPTFUS","60","49","0.817","0.393731","LASNOC","","60","28.423","32.41","5.919","46.68","27.576","33.178","136.483","29.397","4.352","266.24","5.426","18.85","1","","","","","","yxJYoBDy8EdTMSbIIP0Exg==","",""
"/Volumes/Maynard/SERC audio 2021/Indole/0505 9.2/Data","/Volumes/Maynard/SERC audio 2021/Indole/0505 9.2/Bat output","","SMU00505_20210829_234734.zc","0","0","15.000462","","","2021-08-29","23:47:34","23","2021-08-29","11:47:34","11","EPTFUS","70","49","0.7","0.335829","LASNOC","","70","27.99","35.44","6.063","41.284","27.312","31.71","161.906","28.935","4.414","251.12","5.584","18.49","1","","","","","","54JDf8pTUWgHoMD3oX7eNA==","",""
"/Volumes/Maynard/SERC audio 2021/Indole/0505 9.2/Data","/Volumes/Maynard/SERC audio 2021/Indole/0505 9.2/Bat output","","SMU00505_20210830_014256.zc","0","0","15.000884","","","2021-08-30","01:42:56","1","2021-08-29","13:42:56","13","EPTFUS","61","48","0.787","0.292344","TADBRA","","61","29.299","24.52","6.514","42.832","28.649","33.09","152.852","29.975","4.992","172.95","5.996","16.04","1","","","","","","2UAfMJe5/mCEw2hHELwvDg==","",""
