INDIR,OUTDIR,FOLDER,IN FILE,CHANNEL,OFFSET,DURATION,OUT FILE FS,OUT FILE ZC,DATE,TIME,HOUR,DATE-12,TIME-12,HOUR-12,AUTO ID*,PULSES,MATCHING,MATCH RATIO,MARGIN,ALTERNATE 1,ALTERNATE 2,N,Fc,Sc,Dur,Fmax,Fmin,Fmean,TBC,Fk,Tk,S1,Tc,Qual,FILES,MANUAL ID,ORGID,USERID,REVIEW ORGID,REVIEW USERID,INPATHMD5,OUTPATHMD5FS,OUTPATHMD5ZC
/Volumes/LAUREN/SERC 2021/Farnesene 1/2198_d/Data,/Volumes/LAUREN/SERC 2021/Farnesene 1/2198_d/Output_noTABR,,SMU02198_20210922_012257.zc,0,0,14.995968,,,2021-09-22,1:22:57,1,2021-09-21,13:22:57,13,EPTFUS,92,70,0.761,0.368444,LASNOC,LASCIN,92,29.028,28.31,6.319,41.304,28.367,32.234,137.813,29.792,4.738,218.12,5.768,21.58,1,,,,,,FelQHUvZcQLHtM/7EohbHg==,,
/Volumes/LAUREN/SERC 2021/Farnesene 1/2198_d/Data,/Volumes/LAUREN/SERC 2021/Farnesene 1/2198_d/Output_noTABR,,SMU02198_20210922_012212.zc,0,0,15.001369,,,2021-09-22,1:22:12,1,2021-09-21,13:22:12,13,EPTFUS,87,69,0.793,0.333815,LASNOC,LASCIN,87,28.367,26.96,7.249,42.659,27.628,32.242,164.75,29.041,5.665,227.26,6.66,23.42,1,,,,,,q5ER5rMijZd/sqQt6nuYRQ==,,
/Volumes/LAUREN/SERC 2021/Farnesene 1/2198_d/Data,/Volumes/LAUREN/SERC 2021/Farnesene 1/2198_d/Output_noTABR,,SMU02198_20210922_012313.zc,0,0,14.997751,,,2021-09-22,1:23:13,1,2021-09-21,13:23:13,13,EPTFUS,99,69,0.697,0.336323,LASNOC,LASCIN,99,28.487,27.56,7.277,43.961,27.683,32.025,154.511,29.209,5.381,262.37,6.509,26.52,1,,,,,,lCMtN2iGVHiQxkeMMSa3tA==,,
/Volumes/LAUREN/SERC 2021/Farnesene 1/2198_d/Data,/Volumes/LAUREN/SERC 2021/Farnesene 1/2198_d/Output_noTABR,,SMU02198_20210922_012328.zc,0,0,14.986254,,,2021-09-22,1:23:28,1,2021-09-21,13:23:28,13,EPTFUS,81,58,0.716,0.321617,LASNOC,LASCIN,81,28.395,26.04,6.614,40.144,27.714,31.201,189.676,29.01,4.985,211.68,5.969,21.14,1,,,,,,MTIMUg4fxtW27uS8JeyROQ==,,
/Volumes/LAUREN/SERC 2021/Farnesene 1/2198_d/Data,/Volumes/LAUREN/SERC 2021/Farnesene 1/2198_d/Output_noTABR,,SMU02198_20210921_203259.zc,0,0,15.003503,,,2021-09-21,20:32:59,20,2021-09-21,8:32:59,8,EPTFUS,89,58,0.652,0.243352,LASNOC,LASCIN,89,29.185,26.32,7.303,43.748,28.419,32.614,172.579,29.789,5.537,238.49,6.502,30.51,1,,,,,,aFBuVS9y/bfslC3pzBVuvA==,,
/Volumes/LAUREN/SERC 2021/Farnesene 1/2198_d/Data,/Volumes/LAUREN/SERC 2021/Farnesene 1/2198_d/Output_noTABR,,SMU02198_20210921_203406.zc,0,0,14.993564,,,2021-09-21,20:34:06,20,2021-09-21,8:34:06,8,EPTFUS,69,46,0.667,0.256643,LASNOC,LASCIN,69,29.351,20.98,7.227,43.316,28.664,33.013,196.475,29.957,5.654,206.18,6.664,22.07,1,,,,,,d6vBjJViwPxhnZOAB5JrUg==,,
/Volumes/LAUREN/SERC 2021/Farnesene 1/2198_d/Data,/Volumes/LAUREN/SERC 2021/Farnesene 1/2198_d/Output_noTABR,,SMU02198_20210922_012459.zc,0,0,15.004121,,,2021-09-22,1:24:59,1,2021-09-21,13:24:59,13,EPTFUS,83,39,0.47,0.279493,LASNOC,LASCIN,83,27.48,18.02,8.374,36.304,26.668,29.446,179.909,28.191,5.707,177.78,7.315,29.2,1,,,,,,WfgpCRoGalHYOGbEVznBnw==,,
/Volumes/LAUREN/SERC 2021/Farnesene 1/2198_d/Data,/Volumes/LAUREN/SERC 2021/Farnesene 1/2198_d/Output_noTABR,,SMU02198_20210921_202548.zc,0,0,14.991731,,,2021-09-21,20:25:48,20,2021-09-21,8:25:48,8,EPTFUS,53,36,0.679,0.29241,LASNOC,LASCIN,53,28.937,27.61,7.106,40.416,28.408,32.076,225.375,29.443,5.739,210.13,6.556,15.18,1,,,,,,eUUBHoODf2kxJNdPWIxYSQ==,,
/Volumes/LAUREN/SERC 2021/Farnesene 1/2198_d/Data,/Volumes/LAUREN/SERC 2021/Farnesene 1/2198_d/Output_noTABR,,SMU02198_20210922_230225.zc,0,0,14.994421,,,2021-09-22,23:02:25,23,2021-09-22,11:02:25,11,EPTFUS,58,35,0.603,0.249473,LASNOC,LASCIN,58,27.799,24.69,7.22,38.062,27.121,30.493,271.874,28.272,5.369,126.09,6.335,15.82,1,,,,,,squFOh9l/cj4AEmW/5sF8w==,,
/Volumes/LAUREN/SERC 2021/Farnesene 1/2198_d/Data,/Volumes/LAUREN/SERC 2021/Farnesene 1/2198_d/Output_noTABR,,SMU02198_20210922_221858.zc,0,0,14.999515,,,2021-09-22,22:18:58,22,2021-09-22,10:18:58,10,EPTFUS,89,33,0.371,0.218513,LASNOC,LASCIN,89,27.735,19.73,5.803,34.687,26.98,29.398,170.892,28.229,3.823,83.59,5.052,35.46,1,,,,,,+kd52kCTLa9Nr4w3wvjBQQ==,,
