INDIR,OUTDIR,FOLDER,IN FILE,CHANNEL,OFFSET,DURATION,OUT FILE FS,OUT FILE ZC,DATE,TIME,HOUR,DATE-12,TIME-12,HOUR-12,AUTO ID*,PULSES,MATCHING,MATCH RATIO,MARGIN,ALTERNATE 1,ALTERNATE 2,N,Fc,Sc,Dur,Fmax,Fmin,Fmean,TBC,Fk,Tk,S1,Tc,Qual,FILES,MANUAL ID,ORGID,USERID,REVIEW ORGID,REVIEW USERID,INPATHMD5,OUTPATHMD5FS,OUTPATHMD5ZC
/Volumes/Maynard/SERC audio 2021/Plant trials/E_side_7-20-728/Data,/Volumes/Maynard/SERC audio 2021/Plant trials/E_side_7-20-728/Bat output,,SMU01804_20210725_220631.zc,0,0,14.985245,,,7/25/21,22:06:31,22,7/25/21,10:06:31,10,EPTFUS,212,166,0.783,0.330331,LASNOC,TADBRA,212,29.737,39.62,4.638,41.019,28.888,32.843,71.927,30.661,3.231,204.22,4.16,71.09,1,,,,,,kqNtaqQwPu4eYLzRf8nTtQ==,,
/Volumes/Maynard/SERC audio 2021/Plant trials/E_side_7-20-728/Data,/Volumes/Maynard/SERC audio 2021/Plant trials/E_side_7-20-728/Bat output,,SMU01804_20210720_224157.zc,0,0,14.997887,,,7/20/21,22:41:57,22,7/20/21,10:41:57,10,EPTFUS,152,125,0.822,0.340506,LASNOC,TADBRA,152,29.769,32.38,4.847,43.845,28.954,33.759,92.223,30.504,3.686,282.51,4.456,45.46,1,,,,,,TWgPcycCIThSCyUE4FiOqw==,,
/Volumes/Maynard/SERC audio 2021/Plant trials/E_side_7-20-728/Data,/Volumes/Maynard/SERC audio 2021/Plant trials/E_side_7-20-728/Bat output,,SMU01804_20210721_015810.zc,0,0,14.99741,,,7/21/21,1:58:10,1,7/20/21,13:58:10,13,EPTFUS,137,121,0.883,0.354841,LASNOC,TADBRA,137,29.383,29.17,5.9,46.439,28.549,33.863,112.69,30.004,4.497,286.6,5.353,35.57,1,,,,,,gG5ztYxorjFLV6/GMgLv9Q==,,
/Volumes/Maynard/SERC audio 2021/Plant trials/E_side_7-20-728/Data,/Volumes/Maynard/SERC audio 2021/Plant trials/E_side_7-20-728/Bat output,,SMU01804_20210725_220804.zc,0,0,14.989701,,,7/25/21,22:08:04,22,7/25/21,10:08:04,10,EPTFUS,159,121,0.761,0.259417,TADBRA,,159,31.265,38.32,4.523,42.342,30.348,34.289,96.632,32.084,3.32,241.63,4.064,51.76,1,,,,,,MhiQqgB8CwtjHA4ima/fmw==,,
/Volumes/Maynard/SERC audio 2021/Plant trials/E_side_7-20-728/Data,/Volumes/Maynard/SERC audio 2021/Plant trials/E_side_7-20-728/Bat output,,SMU01804_20210725_220733.zc,0,0,10.267686,,,7/25/21,22:07:33,22,7/25/21,10:07:33,10,EPTFUS,162,121,0.747,0.281754,LASNOC,TADBRA,162,29.981,27.36,5.889,45.604,29.056,34.255,64.282,30.643,4.532,256.61,5.35,45.21,1,,,,,,ZvcB+o98edFDeicEZYQl9Q==,,
/Volumes/Maynard/SERC audio 2021/Plant trials/E_side_7-20-728/Data,/Volumes/Maynard/SERC audio 2021/Plant trials/E_side_7-20-728/Bat output,,SMU01804_20210725_224350.zc,0,0,14.427127,,,7/25/21,22:43:50,22,7/25/21,10:43:50,10,EPTFUS,172,121,0.703,0.233755,LASNOC,TADBRA,172,29.468,21.58,6.493,42.15,28.606,32.715,88.49,29.954,4.874,190.37,5.765,48.53,1,,,,,,B+OOMG4+sW8VowDoZLd8Qg==,,
/Volumes/Maynard/SERC audio 2021/Plant trials/E_side_7-20-728/Data,/Volumes/Maynard/SERC audio 2021/Plant trials/E_side_7-20-728/Bat output,,SMU01804_20210725_221554.zc,0,0,14.997262,,,7/25/21,22:15:54,22,7/25/21,10:15:54,10,EPTFUS,156,120,0.769,0.280864,LASNOC,TADBRA,156,29.624,40.22,5.029,41.067,28.89,32.804,97.581,30.538,3.593,187.8,4.455,59.48,1,,,,,,mtM/xMDf+2Jf448AYtQ7bg==,,
/Volumes/Maynard/SERC audio 2021/Plant trials/E_side_7-20-728/Data,/Volumes/Maynard/SERC audio 2021/Plant trials/E_side_7-20-728/Bat output,,SMU01804_20210725_221421.zc,0,0,14.984624,,,7/25/21,22:14:21,22,7/25/21,10:14:21,10,EPTFUS,155,119,0.768,0.330988,LASNOC,TADBRA,155,29.417,25.98,5.117,41.023,28.772,32.808,97.011,29.988,3.873,216.23,4.697,52.01,1,,,,,,BphKlJ6AxWkf8JNZ666Vug==,,
/Volumes/Maynard/SERC audio 2021/Plant trials/E_side_7-20-728/Data,/Volumes/Maynard/SERC audio 2021/Plant trials/E_side_7-20-728/Bat output,,SMU01804_20210725_220429.zc,0,0,14.994858,,,7/25/21,22:04:29,22,7/25/21,10:04:29,10,EPTFUS,149,115,0.772,0.320882,LASNOC,TADBRA,149,30.729,45.06,4.504,44.62,29.885,34.599,92.283,31.598,3.311,287.12,4.065,39.78,1,,,,,,Erd9l3+BwEr9gf+imiaDuQ==,,
/Volumes/Maynard/SERC audio 2021/Plant trials/E_side_7-20-728/Data,/Volumes/Maynard/SERC audio 2021/Plant trials/E_side_7-20-728/Bat output,,SMU01804_20210725_222051.zc,0,0,14.998734,,,7/25/21,22:20:51,22,7/25/21,10:20:51,10,EPTFUS,154,115,0.747,0.27401,LASNOC,TADBRA,154,29.638,26.55,5.77,43.118,28.883,33.177,99.807,30.287,4.31,251.03,5.146,49.09,1,,,,,,MKSZ9Cau9RgzyMy4+sIQ3A==,,
/Volumes/Maynard/SERC audio 2021/Plant trials/E_side_7-20-728/Data,/Volumes/Maynard/SERC audio 2021/Plant trials/E_side_7-20-728/Bat output,,SMU01804_20210720_224126.zc,0,0,14.993015,,,7/20/21,22:41:26,22,7/20/21,10:41:26,10,EPTFUS,158,114,0.722,0.291257,LASNOC,TADBRA,158,28.942,27.36,4.897,39.367,28.313,31.81,97.035,29.543,3.586,212.2,4.443,57.17,1,,,,,,yc3ubRy6CCq+qhNn5KN+3w==,,
/Volumes/Maynard/SERC audio 2021/Plant trials/E_side_7-20-728/Data,/Volumes/Maynard/SERC audio 2021/Plant trials/E_side_7-20-728/Bat output,,SMU01804_20210725_221334.zc,0,0,14.428936,,,7/25/21,22:13:34,22,7/25/21,10:13:34,10,EPTFUS,134,113,0.843,0.2947,LASNOC,TADBRA,134,30.663,30.71,5.848,44.206,29.561,34.362,110.021,31.319,4.364,228.61,5.132,37,1,,,,,,P1jTfb9/Y2qVkr6a2zS73w==,,
/Volumes/Maynard/SERC audio 2021/Plant trials/E_side_7-20-728/Data,/Volumes/Maynard/SERC audio 2021/Plant trials/E_side_7-20-728/Bat output,,SMU01804_20210720_221945.zc,0,0,14.997148,,,7/20/21,22:19:45,22,7/20/21,10:19:45,10,EPTFUS,138,110,0.797,0.386134,LASNOC,TADBRA,138,29.211,30.5,5.308,43.527,28.638,33.144,111.662,29.844,3.983,251.84,4.861,41.64,1,,,,,,fA/uV0eRXh85U48F1IybHQ==,,
/Volumes/Maynard/SERC audio 2021/Plant trials/E_side_7-20-728/Data,/Volumes/Maynard/SERC audio 2021/Plant trials/E_side_7-20-728/Bat output,,SMU01804_20210720_223340.zc,0,0,14.984469,,,7/20/21,22:33:40,22,7/20/21,10:33:40,10,EPTFUS,151,110,0.728,0.277745,LASNOC,TADBRA,151,29.836,29.17,5.084,41.54,29.212,32.943,103.086,30.44,3.841,205.75,4.602,45.63,1,,,,,,rICRVm4tRfGRkYirgYac7Q==,,
