"INDIR","OUTDIR","FOLDER","IN FILE","CHANNEL","OFFSET","DURATION","OUT FILE FS","OUT FILE ZC","DATE","TIME","HOUR","DATE-12","TIME-12","HOUR-12","AUTO ID*","PULSES","MATCHING","MATCH RATIO","MARGIN","ALTERNATE 1","ALTERNATE 2","N","Fc","Sc","Dur","Fmax","Fmin","Fmean","TBC","Fk","Tk","S1","Tc","Qual","FILES","MANUAL ID","ORGID","USERID","REVIEW ORGID","REVIEW USERID","INPATHMD5","OUTPATHMD5FS","OUTPATHMD5ZC"
"/Volumes/Maynard/SERC audio 2021/Indole/4672 9.2/Data","/Volumes/Maynard/SERC audio 2021/Indole/4672 9.2/Bat output","","SMU04672_20210829_215235.zc","0","0","13.992504","","","2021-08-29","21:52:35","21","2021-08-29","09:52:35","9","EPTFUS","139","97","0.698","0.187105","LASNOC","TADBRA","139","32.128","58.63","5.048","48.54","31.153","37.309","101.369","33.609","3.724","243.98","4.621","38.52","1","","","","","","i2hAQ2sKtME1PG22iZCULA==","",""
"/Volumes/Maynard/SERC audio 2021/Indole/4672 9.2/Data","/Volumes/Maynard/SERC audio 2021/Indole/4672 9.2/Bat output","","SMU04672_20210829_222936.zc","0","0","13.659626","","","2021-08-29","22:29:36","22","2021-08-29","10:29:36","10","EPTFUS","124","88","0.71","0.220226","LASNOC","TADBRA","124","31.147","44.58","5.809","50.419","30.372","36.682","112.794","32.392","4.396","143.95","5.334","33.52","1","","","","","","bOnQpf2CFym8AwJg88+yFA==","",""
"/Volumes/Maynard/SERC audio 2021/Indole/4672 9.2/Data","/Volumes/Maynard/SERC audio 2021/Indole/4672 9.2/Bat output","","SMU04672_20210829_231148.zc","0","0","14.94341","","","2021-08-29","23:11:48","23","2021-08-29","11:11:48","11","EPTFUS","105","87","0.829","0.23025","TADBRA","LASNOC","105","31.053","29.83","5.687","51.211","30.27","36.735","116.131","31.8","4.503","251.26","5.293","28.23","1","","","","","","O/v+/5R3n1dEMMAvOFVqlw==","",""
"/Volumes/Maynard/SERC audio 2021/Indole/4672 9.2/Data","/Volumes/Maynard/SERC audio 2021/Indole/4672 9.2/Bat output","","SMU04672_20210901_025417.zc","0","0","14.996062","","","2021-09-01","02:54:17","2","2021-08-31","14:54:17","14","EPTFUS","97","82","0.845","0.332907","LASNOC","TADBRA","97","29.401","37.95","5.984","43.822","28.338","33.546","156.775","30.406","4.524","196.66","5.371","28.54","1","","","","","","mgc2DjxJS5zz91Li/JsC+g==","",""
"/Volumes/Maynard/SERC audio 2021/Indole/4672 9.2/Data","/Volumes/Maynard/SERC audio 2021/Indole/4672 9.2/Bat output","","SMU04672_20210829_215752.zc","0","0","14.990783","","","2021-08-29","21:57:52","21","2021-08-29","09:57:52","9","EPTFUS","90","80","0.889","0.265113","LASNOC","TADBRA","90","31.326","38.11","5.608","51.389","30.647","37.076","124.404","32.247","4.479","270.41","5.243","24.37","1","","","","","","EZfo/xA9ahV5r/qWehvJlw==","",""
"/Volumes/Maynard/SERC audio 2021/Indole/4672 9.2/Data","/Volumes/Maynard/SERC audio 2021/Indole/4672 9.2/Bat output","","SMU04672_20210828_203353.zc","0","0","14.997984","","","2021-08-28","20:33:53","20","2021-08-28","08:33:53","8","EPTFUS","93","79","0.849","0.351779","TADBRA","LASNOC","93","29.557","36.24","5.532","45.78","28.827","33.929","162.618","30.366","4.182","168.19","5.102","24.6","1","","","","","","mJr6PYhkd5dzSSTrz8k/yA==","",""
"/Volumes/Maynard/SERC audio 2021/Indole/4672 9.2/Data","/Volumes/Maynard/SERC audio 2021/Indole/4672 9.2/Bat output","","SMU04672_20210829_215639.zc","0","0","14.995056","","","2021-08-29","21:56:39","21","2021-08-29","09:56:39","9","EPTFUS","110","79","0.718","0.19621","TADBRA","","110","31.436","47.95","4.208","44.547","30.65","35.589","113.612","32.607","3.134","228.66","3.913","35.29","1","","","","","","VzkpIp+ZP+SpINeE7TlerA==","",""
"/Volumes/Maynard/SERC audio 2021/Indole/4672 9.2/Data","/Volumes/Maynard/SERC audio 2021/Indole/4672 9.2/Bat output","","SMU04672_20210829_220135.zc","0","0","14.990262","","","2021-08-29","22:01:35","22","2021-08-29","10:01:35","10","EPTFUS","97","76","0.784","0.249253","TADBRA","","97","31.445","38.42","5.257","47.498","30.415","35.742","127.758","32.279","4.05","156.76","4.777","28.45","1","","","","","","ZPlFMvNMQfV+AyaTntOiOw==","",""
"/Volumes/Maynard/SERC audio 2021/Indole/4672 9.2/Data","/Volumes/Maynard/SERC audio 2021/Indole/4672 9.2/Bat output","","SMU04672_20210829_223306.zc","0","0","14.997354","","","2021-08-29","22:33:06","22","2021-08-29","10:33:06","10","EPTFUS","103","75","0.728","0.267754","TADBRA","","103","30.702","34.33","5.442","44.393","29.763","34.345","148.939","31.559","4.079","233.89","4.906","33.77","1","","","","","","3BlJsRAIVR1ypyRwSFP7pg==","",""
"/Volumes/Maynard/SERC audio 2021/Indole/4672 9.2/Data","/Volumes/Maynard/SERC audio 2021/Indole/4672 9.2/Bat output","","SMU04672_20210829_231906.zc","0","0","11.11326","","","2021-08-29","23:19:06","23","2021-08-29","11:19:06","11","EPTFUS","88","72","0.818","0.245888","TADBRA","LASNOC","88","30.116","33.37","6.252","46.945","29.363","34.237","129.872","30.862","4.97","255.75","5.796","29.17","1","","","","","","I+iphAq5+KoeEKtQD73k2g==","",""
