INDIR,OUTDIR,FOLDER,IN FILE,CHANNEL,OFFSET,DURATION,OUT FILE FS,OUT FILE ZC,DATE,TIME,HOUR,DATE-12,TIME-12,HOUR-12,AUTO ID*,PULSES,MATCHING,MATCH RATIO,MARGIN,ALTERNATE 1,ALTERNATE 2,N,Fc,Sc,Dur,Fmax,Fmin,Fmean,TBC,Fk,Tk,S1,Tc,Qual,FILES,MANUAL ID,ORGID,USERID,REVIEW ORGID,REVIEW USERID,INPATHMD5,OUTPATHMD5FS,OUTPATHMD5ZC
/Volumes/LAUREN/SERC 2021/Indole 3/4655/Data,/Volumes/LAUREN/SERC 2021/Indole 3/4655/Output_noTABR,,SMU04655_20210913_195922.zc,0,0,10.192413,,,2021-09-13,19:59:22,19,2021-09-13,7:59:22,7,EPTFUS,108,83,0.769,0.302683,LASNOC,,108,29.852,34.77,6.602,49.489,28.821,34.91,98.701,30.706,5.267,202.18,6.101,27.53,1,,,,,,d0cl9/bjPJCERjiP0gcxvg==,,
/Volumes/LAUREN/SERC 2021/Indole 3/4655/Data,/Volumes/LAUREN/SERC 2021/Indole 3/4655/Output_noTABR,,SMU04655_20210913_204119.zc,0,0,14.135732,,,2021-09-13,20:41:19,20,2021-09-13,8:41:19,8,EPTFUS,105,79,0.752,0.325153,LASNOC,,105,29.598,26.96,6.18,48.799,28.888,34.253,137.717,30.242,4.828,220.66,5.648,36.52,1,,,,,,MvsqeP/WlE6HosLzOWdyRA==,,
/Volumes/LAUREN/SERC 2021/Indole 3/4655/Data,/Volumes/LAUREN/SERC 2021/Indole 3/4655/Output_noTABR,,SMU04655_20210913_195851.zc,0,0,14.969849,,,2021-09-13,19:58:51,19,2021-09-13,7:58:51,7,EPTFUS,106,73,0.689,0.345287,LASNOC,,106,28.989,20.27,7.041,39.76,28.102,31.497,143.691,29.569,5.159,166.78,6.157,31.04,1,,,,,,9Mm+eS99AXhzgtZQTBVmTw==,,
/Volumes/LAUREN/SERC 2021/Indole 3/4655/Data,/Volumes/LAUREN/SERC 2021/Indole 3/4655/Output_noTABR,,SMU04655_20210912_201709.zc,0,0,13.041017,,,2021-09-12,20:17:09,20,2021-09-12,8:17:09,8,EPTFUS,96,72,0.75,0.335579,LASNOC,,96,29.659,28.61,5.622,44.783,28.935,33.286,138.654,30.315,4.355,236.53,5.2,27.72,1,,,,,,EcOwE3tdn5n7PUGT3mHAoA==,,
/Volumes/LAUREN/SERC 2021/Indole 3/4655/Data,/Volumes/LAUREN/SERC 2021/Indole 3/4655/Output_noTABR,,SMU04655_20210912_235358.zc,0,0,11.768364,,,2021-09-12,23:53:58,23,2021-09-12,11:53:58,11,EPTFUS,75,67,0.893,0.438136,LASNOC,LASCIN,75,29.739,28.97,6.235,51.217,29.039,34.935,122.265,30.484,4.91,353.44,5.781,22.08,1,,,,,,0OmVwRZFfiipZt/xkMe/1w==,,
/Volumes/LAUREN/SERC 2021/Indole 3/4655/Data,/Volumes/LAUREN/SERC 2021/Indole 3/4655/Output_noTABR,,SMU04655_20210912_201607.zc,0,0,13.166277,,,2021-09-12,20:16:07,20,2021-09-12,8:16:07,8,EPTFUS,89,64,0.719,0.363677,LASNOC,,89,29.195,28.15,5.841,42.813,28.417,32.429,143.045,29.83,4.314,239.38,5.228,30.4,1,,,,,,UvYtApETi3P8wYLYwNtcrA==,,
/Volumes/LAUREN/SERC 2021/Indole 3/4655/Data,/Volumes/LAUREN/SERC 2021/Indole 3/4655/Output_noTABR,,SMU04655_20210913_203956.zc,0,0,14.999724,,,2021-09-13,20:39:56,20,2021-09-13,8:39:56,8,EPTFUS,73,63,0.863,0.365739,LASNOC,,73,29.95,39.08,5.133,42.826,29.34,33.409,130.288,31.043,3.802,272.08,4.75,24.56,1,,,,,,+U9i9pNIIPHnbAXOIDWcNA==,,
/Volumes/LAUREN/SERC 2021/Indole 3/4655/Data,/Volumes/LAUREN/SERC 2021/Indole 3/4655/Output_noTABR,,SMU04655_20210912_235029.zc,0,0,12.589361,,,2021-09-12,23:50:29,23,2021-09-12,11:50:29,11,EPTFUS,78,62,0.795,0.415476,LASNOC,LASCIN,78,29.851,34.82,5.81,48.359,29.191,34.326,160.122,30.512,4.576,278.23,5.406,27.02,1,,,,,,DfqxpyuMKXGnZJTjcXl5sQ==,,
/Volumes/LAUREN/SERC 2021/Indole 3/4655/Data,/Volumes/LAUREN/SERC 2021/Indole 3/4655/Output_noTABR,,SMU04655_20210913_204303.zc,0,0,14.998776,,,2021-09-13,20:43:03,20,2021-09-13,8:43:03,8,EPTFUS,95,61,0.642,0.326598,,,95,29.298,16.8,5.795,43.008,28.549,32.503,157.017,29.795,4.385,199.41,5.253,24.66,1,,,,,,VYeAA0X7k9VZvFjkpRCfMw==,,
/Volumes/LAUREN/SERC 2021/Indole 3/4655/Data,/Volumes/LAUREN/SERC 2021/Indole 3/4655/Output_noTABR,,SMU04655_20210914_205921.zc,0,0,14.809088,,,2021-09-14,20:59:21,20,2021-09-14,8:59:21,8,EPTFUS,90,60,0.667,0.297778,,,90,29.357,25.95,5.891,39.573,28.474,31.939,166.997,29.949,4.362,191.65,5.221,28.66,1,,,,,,FH9G94/V1kaRMTnw3o2cLw==,,
