"INDIR","OUTDIR","FOLDER","IN FILE","CHANNEL","OFFSET","DURATION","OUT FILE FS","OUT FILE ZC","DATE","TIME","HOUR","DATE-12","TIME-12","HOUR-12","AUTO ID*","PULSES","MATCHING","MATCH RATIO","MARGIN","ALTERNATE 1","ALTERNATE 2","N","Fc","Sc","Dur","Fmax","Fmin","Fmean","TBC","Fk","Tk","S1","Tc","Qual","FILES","MANUAL ID","ORGID","USERID","REVIEW ORGID","REVIEW USERID","INPATHMD5","OUTPATHMD5FS","OUTPATHMD5ZC"
"/Volumes/Maynard/SERC audio 2021/Indole/4672 9.10/Data","/Volumes/Maynard/SERC audio 2021/Indole/4672 9.10/Bat output","","SMU04672_20210909_005420.zc","0","0","14.999042","","","2021-09-09","00:54:20","0","2021-09-08","12:54:20","12","EPTFUS","105","81","0.771","0.289132","LASNOC","TADBRA","105","30.2","37.22","4.981","42.516","29.603","33.791","106.676","31.127","3.671","221.1","4.568","37.75","1","","","","","","u+fmjhlq6l/KqtEmuYy1UA==","",""
"/Volumes/Maynard/SERC audio 2021/Indole/4672 9.10/Data","/Volumes/Maynard/SERC audio 2021/Indole/4672 9.10/Bat output","","SMU04672_20210904_224755.zc","0","0","14.973076","","","2021-09-04","22:47:55","22","2021-09-04","10:47:55","10","EPTFUS","99","79","0.798","0.307726","LASNOC","TADBRA","99","29.667","36.87","5.907","46.425","28.81","33.751","147.568","30.428","4.478","285.07","5.304","25.65","1","","","","","","h6oEM3agsH8vHbAz4b5+aw==","",""
"/Volumes/Maynard/SERC audio 2021/Indole/4672 9.10/Data","/Volumes/Maynard/SERC audio 2021/Indole/4672 9.10/Bat output","","SMU04672_20210904_234512.zc","0","0","14.983046","","","2021-09-04","23:45:12","23","2021-09-04","11:45:12","11","EPTFUS","102","79","0.775","0.341395","LASNOC","TADBRA","102","29.532","37.46","4.609","38.547","28.62","31.965","144.456","30.574","3.157","166.16","4.084","45.05","1","","","","","","wo+6ewjhoUj8nkzOm9LeRw==","",""
"/Volumes/Maynard/SERC audio 2021/Indole/4672 9.10/Data","/Volumes/Maynard/SERC audio 2021/Indole/4672 9.10/Bat output","","SMU04672_20210907_215857.zc","0","0","13.004072","","","2021-09-07","21:58:57","21","2021-09-07","09:58:57","9","EPTFUS","86","77","0.895","0.302109","LASNOC","TADBRA","86","30.549","36.71","5.421","48.246","29.785","35.196","119.238","31.47","4.171","280.5","5.024","23.65","1","","","","","","zv+Iy9385JuTjxaAqRy4CA==","",""
"/Volumes/Maynard/SERC audio 2021/Indole/4672 9.10/Data","/Volumes/Maynard/SERC audio 2021/Indole/4672 9.10/Bat output","","SMU04672_20210908_220437.zc","0","0","11.180592","","","2021-09-08","22:04:37","22","2021-09-08","10:04:37","10","EPTFUS","90","77","0.856","0.322267","LASNOC","TADBRA","90","30.36","28.76","5.632","44.765","29.686","34.687","125.281","31.009","4.472","196.1","5.232","31.84","1","","","","","","oQ3Nsg0pWdvAfXNBGCXaxw==","",""
"/Volumes/Maynard/SERC audio 2021/Indole/4672 9.10/Data","/Volumes/Maynard/SERC audio 2021/Indole/4672 9.10/Bat output","","SMU04672_20210905_230410.zc","0","0","14.999011","","","2021-09-05","23:04:10","23","2021-09-05","11:04:10","11","EPTFUS","97","75","0.773","0.240005","LASNOC","TADBRA","97","29.723","36.8","6.012","47.8","29.059","34.492","134.223","30.695","4.706","242.28","5.559","29.78","1","","","","","","Jpi7nJWvz7WaYjfNArySbg==","",""
"/Volumes/Maynard/SERC audio 2021/Indole/4672 9.10/Data","/Volumes/Maynard/SERC audio 2021/Indole/4672 9.10/Bat output","","SMU04672_20210908_225934.zc","0","0","9.208862","","","2021-09-08","22:59:34","22","2021-09-08","10:59:34","10","EPTFUS","94","73","0.777","0.258278","LASNOC","TADBRA","94","31.991","55.87","4.63","44.308","30.029","35.178","97.578","33.516","2.975","137.3","3.883","30.33","1","","","","","","MU1zQC/BsG+3SZdrntKdSQ==","",""
"/Volumes/Maynard/SERC audio 2021/Indole/4672 9.10/Data","/Volumes/Maynard/SERC audio 2021/Indole/4672 9.10/Bat output","","SMU04672_20210909_005114.zc","0","0","14.203324","","","2021-09-09","00:51:14","0","2021-09-08","12:51:14","12","EPTFUS","97","71","0.732","0.236074","TADBRA","","97","30.869","38.53","4.693","44.056","29.97","34.133","148.416","31.668","3.489","239.02","4.23","29.11","1","","","","","","rSg4O8oYq8Du2Ng6SLi/WQ==","",""
"/Volumes/Maynard/SERC audio 2021/Indole/4672 9.10/Data","/Volumes/Maynard/SERC audio 2021/Indole/4672 9.10/Bat output","","SMU04672_20210909_002747.zc","0","0","14.994671","","","2021-09-09","00:27:47","0","2021-09-08","12:27:47","12","EPTFUS","98","67","0.684","0.255768","TADBRA","","98","29.684","31.85","4.884","38.329","29.132","32.222","152.725","30.349","3.687","150.82","4.505","32.17","1","","","","","","u7UKoJWv/A93tUL3G2PzwA==","",""
"/Volumes/Maynard/SERC audio 2021/Indole/4672 9.10/Data","/Volumes/Maynard/SERC audio 2021/Indole/4672 9.10/Bat output","","SMU04672_20210908_223607.zc","0","0","12.947277","","","2021-09-08","22:36:07","22","2021-09-08","10:36:07","10","EPTFUS","87","63","0.724","0.223276","TADBRA","LASNOC","87","30.92","44.47","5.583","48.55","30.059","35.831","148.05","32.072","4.212","156.75","5.047","27.81","1","","","","","","hoaP4ZkuW9MiQn/M0BV/yA==","",""
