"INDIR","OUTDIR","FOLDER","IN FILE","CHANNEL","OFFSET","DURATION","OUT FILE FS","OUT FILE ZC","DATE","TIME","HOUR","DATE-12","TIME-12","HOUR-12","AUTO ID*","PULSES","MATCHING","MATCH RATIO","MARGIN","ALTERNATE 1","ALTERNATE 2","N","Fc","Sc","Dur","Fmax","Fmin","Fmean","TBC","Fk","Tk","S1","Tc","Qual","FILES","MANUAL ID","ORGID","USERID","REVIEW ORGID","REVIEW USERID","INPATHMD5","OUTPATHMD5FS","OUTPATHMD5ZC"
"/Volumes/Maynard/SERC audio 2021/Chrono plots 9.7-9.16/0505/Data","/Volumes/Maynard/SERC audio 2021/Chrono plots 9.7-9.16/0505/Outout","","SMU00505_20210914_221956.zc","0","0","8.626678","","","2021-09-14","22:19:56","22","2021-09-14","10:19:56","10","EPTFUS","11","8","0.727","0.251883","LASNOC","TADBRA","11","29.964","52.49","3.522","37.672","29.713","32.452","461.484","31.606","2.092","210.41","3.27","3.63","1","","","","","","Y8BWHZKEj/U8035FUdZKHA==","",""
"/Volumes/Maynard/SERC audio 2021/Chrono plots 9.7-9.16/0505/Data","/Volumes/Maynard/SERC audio 2021/Chrono plots 9.7-9.16/0505/Outout","","SMU00505_20210912_203655.zc","0","0","5.326537","","","2021-09-12","20:36:55","20","2021-09-12","08:36:55","8","EPTFUS","4","4","1","0.352021","TADBRA","","4","32.512","42.48","3.088","37.474","30.961","33.608","369.126","33.049","1.906","90.06","2.435","1.48","1","","","","","","cebYvxuDjita7GNmHx+etg==","",""
"/Volumes/Maynard/SERC audio 2021/Chrono plots 9.7-9.16/0505/Data","/Volumes/Maynard/SERC audio 2021/Chrono plots 9.7-9.16/0505/Outout","","SMU00505_20210914_235022.zc","0","0","7.549347","","","2021-09-14","23:50:22","23","2021-09-14","11:50:22","11","EPTFUS","3","3","1","0.180618","TADBRA","","3","31.095","57.5","3.605","38.551","31.091","33.656","716.781","32.506","2.387","79.17","3.481","1.23","1","","","","","","sHh9S/ZxR1bOKq4TTDOTkg==","",""
"/Volumes/Maynard/SERC audio 2021/Chrono plots 9.7-9.16/0505/Data","/Volumes/Maynard/SERC audio 2021/Chrono plots 9.7-9.16/0505/Outout","","SMU00505_20210913_201242.zc","0","0","5.860143","","","2021-09-13","20:12:42","20","2021-09-13","08:12:42","8","EPTFUS","4","3","0.75","0.379976","LASNOC","","4","28.695","53.01","3.691","33.646","27.609","30.03","864.587","29.645","2.081","197.35","2.969","1.27","1","","","","","","TbqcR6EgsdZyylyXul71OA==","",""
"/Volumes/Maynard/SERC audio 2021/Chrono plots 9.7-9.16/0505/Data","/Volumes/Maynard/SERC audio 2021/Chrono plots 9.7-9.16/0505/Outout","","SMU00505_20210911_005535.zc","0","0","4.297646","","","2021-09-11","00:55:35","0","2021-09-10","12:55:35","12","EPTFUS","7","3","0.429","0.203577","LASNOC","TADBRA","7","28.537","13.55","4.649","33.564","28.097","29.866","143.219","28.966","3.13","158.24","4.148","2.25","1","","","","","","rf+kc2WI+aAkyGOxaHyEig==","",""
"/Volumes/Maynard/SERC audio 2021/Chrono plots 9.7-9.16/0505/Data","/Volumes/Maynard/SERC audio 2021/Chrono plots 9.7-9.16/0505/Outout","","SMU00505_20210911_003719.zc","0","0","5.241009","","","2021-09-11","00:37:19","0","2021-09-10","12:37:19","12","EPTFUS","9","3","0.333","0.262692","LASNOC","LASCIN","9","27.366","28.48","4.106","31.215","26.631","28.158","279.491","27.884","2.41","218.49","3.413","2.37","1","","","","","","lsfCZb/nuL8loWm/m8eCPQ==","",""
"/Volumes/Maynard/SERC audio 2021/Chrono plots 9.7-9.16/0505/Data","/Volumes/Maynard/SERC audio 2021/Chrono plots 9.7-9.16/0505/Outout","","SMU00505_20210909_201918.zc","0","0","9.723169","","","2021-09-09","20:19:18","20","2021-09-09","08:19:18","8","EPTFUS","2","2","1","0.378071","LASNOC","","2","29.059","71.4","3.236","36.039","28.48","31.358","326.821","31.047","1.763","199.48","2.958","0.85","1","","","","","","INtaVdoCmzuob79sstTbjA==","",""
"/Volumes/Maynard/SERC audio 2021/Chrono plots 9.7-9.16/0505/Data","/Volumes/Maynard/SERC audio 2021/Chrono plots 9.7-9.16/0505/Outout","","SMU00505_20210913_214958.zc","0","0","3.363483","","","2021-09-13","21:49:58","21","2021-09-13","09:49:58","9","EPTFUS","2","2","1","0.358902","LASNOC","TADBRA","2","30.027","74.82","2.753","34.559","28.698","31.269","232.836","32.327","0.847","184.27","2.271","0.66","1","","","","","","BoAuw5I+dGUyoSaUDQc8jg==","",""
"/Volumes/Maynard/SERC audio 2021/Chrono plots 9.7-9.16/0505/Data","/Volumes/Maynard/SERC audio 2021/Chrono plots 9.7-9.16/0505/Outout","","SMU00505_20210915_215337.zc","0","0","3.88915","","","2021-09-15","21:53:37","21","2021-09-15","09:53:37","9","EPTFUS","2","2","1","0.374654","LASNOC","TADBRA","2","30.833","58.48","3.361","38.817","30.774","33.843","259.43","32.02","2.465","140.86","3.361","0.85","1","","","","","","xkhNLzERCbxGd8j4OFpG5A==","",""
"/Volumes/Maynard/SERC audio 2021/Chrono plots 9.7-9.16/0505/Data","/Volumes/Maynard/SERC audio 2021/Chrono plots 9.7-9.16/0505/Outout","","SMU00505_20210911_032339.zc","0","0","3.87758","","","2021-09-11","03:23:39","3","2021-09-10","15:23:39","15","EPTFUS","3","2","0.667","0.342229","LASCIN","","3","26.291","24.42","6.069","31.069","25.257","27.235","241.336","26.972","3.212","235.57","4.717","0.82","1","","","","","","sDtryvv0qdY2fO9zGoYvhg==","",""
