INDIR,OUTDIR,FOLDER,IN FILE,CHANNEL,OFFSET,DURATION,OUT FILE FS,OUT FILE ZC,DATE,TIME,HOUR,DATE-12,TIME-12,HOUR-12,AUTO ID*,PULSES,MATCHING,MATCH RATIO,MARGIN,ALTERNATE 1,ALTERNATE 2,N,Fc,Sc,Dur,Fmax,Fmin,Fmean,TBC,Fk,Tk,S1,Tc,Qual,FILES,MANUAL ID,ORGID,USERID,REVIEW ORGID,REVIEW USERID,INPATHMD5,OUTPATHMD5FS,OUTPATHMD5ZC
/Volumes/LAUREN/SERC 2021/Indole 1/4608 9.2/Data,/Volumes/LAUREN/SERC 2021/Indole 1/4608 9.2/Output_noTABR,,SMU04608_20210828_024233.zc,0,0,11.656385,,,2021-08-28,2:42:33,2,2021-08-27,14:42:33,14,EPTFUS,104,94,0.904,0.362898,LASNOC,LASCIN,104,30.225,29.23,5.493,44.625,29.131,33.814,112.956,30.967,4.02,245.8,4.975,30.87,1,,,,,,uxFntkQbn8toL071xiM8lA==,,
/Volumes/LAUREN/SERC 2021/Indole 1/4608 9.2/Data,/Volumes/LAUREN/SERC 2021/Indole 1/4608 9.2/Output_noTABR,,SMU04608_20210828_030507.zc,0,0,9.868281,,,2021-08-28,3:05:07,3,2021-08-27,15:05:07,15,EPTFUS,103,89,0.864,0.269181,LASNOC,LASCIN,103,32.812,75.36,4.607,52.493,30.813,37.995,99.552,34.878,3.122,303.7,4.072,34.83,1,,,,,,oj6/TAgH//lAMscCvt0UFA==,,
/Volumes/LAUREN/SERC 2021/Indole 1/4608 9.2/Data,/Volumes/LAUREN/SERC 2021/Indole 1/4608 9.2/Output_noTABR,,SMU04608_20210827_224245.zc,0,0,14.486648,,,2021-08-27,22:42:45,22,2021-08-27,10:42:45,10,EPTFUS,102,88,0.863,0.36373,LASNOC,LASCIN,102,29.664,37.71,5.114,44.1,29.006,33.618,140.116,30.66,3.817,173.51,4.743,25.07,1,,,,,,zF/XiMXfUY5VIz44Cy+Bog==,,
/Volumes/LAUREN/SERC 2021/Indole 1/4608 9.2/Data,/Volumes/LAUREN/SERC 2021/Indole 1/4608 9.2/Output_noTABR,,SMU04608_20210828_011110.zc,0,0,14.994743,,,2021-08-28,1:11:10,1,2021-08-27,13:11:10,13,EPTFUS,89,84,0.944,0.293154,LASNOC,LASCIN,89,31.747,45.38,4.822,48.115,31.016,36.408,145.816,32.809,3.615,294.9,4.491,23.96,1,,,,,,AXwaQeSSTQhVv34wKJznqQ==,,
/Volumes/LAUREN/SERC 2021/Indole 1/4608 9.2/Data,/Volumes/LAUREN/SERC 2021/Indole 1/4608 9.2/Output_noTABR,,SMU04608_20210830_012154.zc,0,0,14.975877,,,2021-08-30,1:21:54,1,2021-08-29,13:21:54,13,EPTFUS,105,84,0.8,0.324986,LASNOC,LASCIN,105,29.589,52.18,4.634,42.34,28.926,32.978,150.09,30.964,3.292,171.84,4.307,23.7,1,,,,,,1pOjxpaeAPxs3EWGlIYWag==,,
/Volumes/LAUREN/SERC 2021/Indole 1/4608 9.2/Data,/Volumes/LAUREN/SERC 2021/Indole 1/4608 9.2/Output_noTABR,,SMU04608_20210830_225920.zc,0,0,14.557252,,,2021-08-30,22:59:20,22,2021-08-30,10:59:20,10,EPTFUS,93,83,0.892,0.372757,LASNOC,LASCIN,93,29.197,25.24,5.716,48.946,28.674,34.7,156.997,29.893,4.57,253.29,5.4,22.77,1,,,,,,b4pNpFkKXUmAQQuU8gBjNw==,,
/Volumes/LAUREN/SERC 2021/Indole 1/4608 9.2/Data,/Volumes/LAUREN/SERC 2021/Indole 1/4608 9.2/Output_noTABR,,SMU04608_20210827_224201.zc,0,0,13.360641,,,2021-08-27,22:42:01,22,2021-08-27,10:42:01,10,EPTFUS,98,83,0.847,0.362394,LASNOC,LASCIN,98,29.437,33.48,5.703,45.188,28.795,33.867,135.065,30.207,4.472,187.78,5.338,27.36,1,,,,,,rdDNZQ0SZnMtm3ZGH7kEYQ==,,
/Volumes/LAUREN/SERC 2021/Indole 1/4608 9.2/Data,/Volumes/LAUREN/SERC 2021/Indole 1/4608 9.2/Output_noTABR,,SMU04608_20210827_234747.zc,0,0,14.088469,,,2021-08-27,23:47:47,23,2021-08-27,11:47:47,11,EPTFUS,103,83,0.806,0.365654,LASNOC,LASCIN,103,29.52,33.84,5.368,43.894,28.995,33.661,136.632,30.424,4.091,203.66,5.032,21.14,1,,,,,,P/AADPG6KPHe580vdderIQ==,,
/Volumes/LAUREN/SERC 2021/Indole 1/4608 9.2/Data,/Volumes/LAUREN/SERC 2021/Indole 1/4608 9.2/Output_noTABR,,SMU04608_20210828_030328.zc,0,0,14.992551,,,2021-08-28,3:03:28,3,2021-08-27,15:03:28,15,EPTFUS,104,83,0.798,0.325671,LASNOC,LASCIN,104,30.345,36.02,5.599,46.418,29.695,34.817,140.009,31.19,4.317,231.74,5.2,25.97,1,,,,,,VuaxJ0xNjWq1dAYw8Nga2g==,,
/Volumes/LAUREN/SERC 2021/Indole 1/4608 9.2/Data,/Volumes/LAUREN/SERC 2021/Indole 1/4608 9.2/Output_noTABR,,SMU04608_20210828_013535.zc,0,0,11.790731,,,2021-08-28,1:35:35,1,2021-08-27,13:35:35,13,EPTFUS,107,82,0.766,0.333215,LASNOC,LASCIN,107,29.468,33.21,6.01,43.459,28.643,33.242,92.639,30.192,4.609,159.99,5.474,32.68,1,,,,,,Cqchd9ZABs0X8BXQXT0VlQ==,,
/Volumes/LAUREN/SERC 2021/Indole 1/4608 9.2/Data,/Volumes/LAUREN/SERC 2021/Indole 1/4608 9.2/Output_noTABR,,SMU04608_20210830_233726.zc,0,0,11.023093,,,2021-08-30,23:37:26,23,2021-08-30,11:37:26,11,EPTFUS,91,81,0.89,0.303167,LASNOC,,91,32.594,57.4,4.519,52.772,30.961,37.777,112.326,33.92,3.234,314.46,3.996,23.09,1,,,,,,IqJ0IgegZoqL3TUOkyQcIQ==,,
/Volumes/LAUREN/SERC 2021/Indole 1/4608 9.2/Data,/Volumes/LAUREN/SERC 2021/Indole 1/4608 9.2/Output_noTABR,,SMU04608_20210828_044032.zc,0,0,14.997363,,,2021-08-28,4:40:32,4,2021-08-27,16:40:32,16,EPTFUS,93,81,0.871,0.267837,LASNOC,,93,32.012,63.69,5.231,50.902,30.682,37.656,134.035,33.834,3.728,187.74,4.714,22.55,1,,,,,,DwKBVEpLIcejS6tnUxEClA==,,
/Volumes/LAUREN/SERC 2021/Indole 1/4608 9.2/Data,/Volumes/LAUREN/SERC 2021/Indole 1/4608 9.2/Output_noTABR,,SMU04608_20210830_231926.zc,0,0,9.372824,,,2021-08-30,23:19:26,23,2021-08-30,11:19:26,11,EPTFUS,102,81,0.794,0.35568,LASNOC,LASCIN,102,29.624,53.72,5.172,49.511,28.905,35.24,93.62,30.896,3.892,175.47,4.796,28.08,1,,,,,,dCeeyRlCBFCZLnxrx8/P2w==,,
/Volumes/LAUREN/SERC 2021/Indole 1/4608 9.2/Data,/Volumes/LAUREN/SERC 2021/Indole 1/4608 9.2/Output_noTABR,,SMU04608_20210830_013833.zc,0,0,14.999852,,,2021-08-30,1:38:33,1,2021-08-29,13:38:33,13,EPTFUS,82,80,0.976,0.338147,LASNOC,LASCIN,82,29.223,58.03,5.226,45.242,28.397,34.062,145.632,30.791,3.719,213.09,4.823,23.31,1,,,,,,8XU9cGlmD7v06mgMZC46kw==,,
/Volumes/LAUREN/SERC 2021/Indole 1/4608 9.2/Data,/Volumes/LAUREN/SERC 2021/Indole 1/4608 9.2/Output_noTABR,,SMU04608_20210831_033915.zc,0,0,15.001094,,,2021-08-31,3:39:15,3,2021-08-30,15:39:15,15,EPTFUS,90,80,0.889,0.370324,,,90,30.359,31.09,5.548,43.847,29.838,34.092,161.574,31.22,4.184,218.99,5.123,26.77,1,,,,,,BRAqPj7f5xvdNVYKQOESNQ==,,
/Volumes/LAUREN/SERC 2021/Indole 1/4608 9.2/Data,/Volumes/LAUREN/SERC 2021/Indole 1/4608 9.2/Output_noTABR,,SMU04608_20210828_024520.zc,0,0,12.345626,,,2021-08-28,2:45:20,2,2021-08-27,14:45:20,14,EPTFUS,99,80,0.808,0.367475,LASNOC,LASCIN,99,29.82,23.37,5.822,48.614,29.137,34.59,118.388,30.387,4.438,233.97,5.367,26.55,1,,,,,,ALUDZ1JQTvcqI7lkeL/NZA==,,
/Volumes/LAUREN/SERC 2021/Indole 1/4608 9.2/Data,/Volumes/LAUREN/SERC 2021/Indole 1/4608 9.2/Output_noTABR,,SMU04608_20210828_045531.zc,0,0,15.001396,,,2021-08-28,4:55:31,4,2021-08-27,16:55:31,16,EPTFUS,88,79,0.898,0.297139,LASNOC,LASCIN,88,31.839,44.6,4.528,46.169,30.531,36.091,156.517,33.212,3.112,151.78,3.997,19.88,1,,,,,,IC9ZMgs9+gXK9oQ+k7SljA==,,
/Volumes/LAUREN/SERC 2021/Indole 1/4608 9.2/Data,/Volumes/LAUREN/SERC 2021/Indole 1/4608 9.2/Output_noTABR,,SMU04608_20210828_013402.zc,0,0,14.870372,,,2021-08-28,1:34:02,1,2021-08-27,13:34:02,13,EPTFUS,92,79,0.859,0.343368,LASNOC,,92,29.412,42.77,4.97,45.652,28.787,33.971,146.289,30.388,3.821,205.64,4.687,27.9,1,,,,,,WorPjzVrdJHuYKOqqSQ20Q==,,
/Volumes/LAUREN/SERC 2021/Indole 1/4608 9.2/Data,/Volumes/LAUREN/SERC 2021/Indole 1/4608 9.2/Output_noTABR,,SMU04608_20210828_031857.zc,0,0,14.998116,,,2021-08-28,3:18:57,3,2021-08-27,15:18:57,15,EPTFUS,86,78,0.907,0.316147,LASNOC,LASCIN,86,30.315,35.21,5.992,47.05,29.57,34.859,101.064,31.164,4.627,236.85,5.529,23.44,1,,,,,,Y1SbvKunqyB3CDiLdwghZg==,,
