"INDIR","OUTDIR","FOLDER","IN FILE","CHANNEL","OFFSET","DURATION","OUT FILE FS","OUT FILE ZC","DATE","TIME","HOUR","DATE-12","TIME-12","HOUR-12","AUTO ID*","PULSES","MATCHING","MATCH RATIO","MARGIN","ALTERNATE 1","ALTERNATE 2","N","Fc","Sc","Dur","Fmax","Fmin","Fmean","TBC","Fk","Tk","S1","Tc","Qual","FILES","MANUAL ID","ORGID","USERID","REVIEW ORGID","REVIEW USERID","INPATHMD5","OUTPATHMD5FS","OUTPATHMD5ZC"
"/Volumes/NO NAME/chrono/4455/Data","/Volumes/NO NAME/chrono/4455/Output","","SMU04455_20210908_202017.zc","0","0","3.12793","","","2021-09-08","20:20:17","20","2021-09-08","08:20:17","8","Noise","","","","","","","","","","","","","","","","","","","","1","","","","","","G4ckQd2uFToAc67TqasfMA==","",""
"/Volumes/NO NAME/chrono/4455/Data","/Volumes/NO NAME/chrono/4455/Output","","SMU04455_20210908_201201.zc","0","0","5.518603","","","2021-09-08","20:12:01","20","2021-09-08","08:12:01","8","Noise","","","","","","","","","","","","","","","","","","","","1","","","","","","M3SGezwYZD3dstEN3oqfhA==","",""
"/Volumes/NO NAME/chrono/4455/Data","/Volumes/NO NAME/chrono/4455/Output","","SMU04455_20210908_205817.zc","0","0","3.122734","","","2021-09-08","20:58:17","20","2021-09-08","08:58:17","8","Noise","","","","","","","","","","","","","","","","","","","","1","","","","","","ZVkk2OXIlv3Lmj9IjkwqqQ==","",""
"/Volumes/NO NAME/chrono/4455/Data","/Volumes/NO NAME/chrono/4455/Output","","SMU04455_20210908_204144.zc","0","0","3.144414","","","2021-09-08","20:41:44","20","2021-09-08","08:41:44","8","Noise","","","","","","","","","","","","","","","","","","","","1","","","","","","CdZWTCiTT+pX7kffVjiBpQ==","",""
"/Volumes/NO NAME/chrono/4455/Data","/Volumes/NO NAME/chrono/4455/Output","","SMU04455_20210909_035216.zc","0","0","3.596814","","","2021-09-09","03:52:16","3","2021-09-08","15:52:16","15","Noise","","","","","","","","","","","","","","","","","","","","1","","","","","","2kZF/eJ/lP5+3tOaQByylA==","",""
"/Volumes/NO NAME/chrono/4455/Data","/Volumes/NO NAME/chrono/4455/Output","","SMU04455_20210909_031359.zc","0","0","6.636971","","","2021-09-09","03:13:59","3","2021-09-08","15:13:59","15","Noise","","","","","","","","","","","","","","","","","","","","1","","","","","","H8V0QW17nM/mnZL28tKgow==","",""
"/Volumes/NO NAME/chrono/4455/Data","/Volumes/NO NAME/chrono/4455/Output","","SMU04455_20210914_192306.zc","0","0","3.196935","","","2021-09-14","19:23:06","19","2021-09-14","07:23:06","7","Noise","","","","","","","","","","","","","","","","","","","","1","","","","","","OaOgPeP6NExNM/GHqMYXYQ==","",""
"/Volumes/NO NAME/chrono/4455/Data","/Volumes/NO NAME/chrono/4455/Output","","SMU04455_20210909_202731.zc","0","0","3.073726","","","2021-09-09","20:27:31","20","2021-09-09","08:27:31","8","Noise","","","","","","","","","","","","","","","","","","","","1","","","","","","VXQtl/7TL+ghBayUMs4srA==","",""
"/Volumes/NO NAME/chrono/4455/Data","/Volumes/NO NAME/chrono/4455/Output","","SMU04455_20210909_041953.zc","0","0","3.139322","","","2021-09-09","04:19:53","4","2021-09-08","16:19:53","16","Noise","","","","","","","","","","","","","","","","","","","","1","","","","","","pxHskpnW5yHkB/LsFoTS+w==","",""
"/Volumes/NO NAME/chrono/4455/Data","/Volumes/NO NAME/chrono/4455/Output","","SMU04455_20210914_193745.zc","0","0","4.004599","","","2021-09-14","19:37:45","19","2021-09-14","07:37:45","7","Noise","","","","","","","","","","","","","","","","","","","","1","","","","","","R6qOD3rIBeNZP2Pyu48nkg==","",""
"/Volumes/NO NAME/chrono/4455/Data","/Volumes/NO NAME/chrono/4455/Output","","SMU04455_20210911_201338.zc","0","0","3.820483","","","2021-09-11","20:13:38","20","2021-09-11","08:13:38","8","Noise","","","","","","","","","","","","","","","","","","","","1","","","","","","355OAhMIpgsatognUL1k0A==","",""
"/Volumes/NO NAME/chrono/4455/Data","/Volumes/NO NAME/chrono/4455/Output","","SMU04455_20210911_224014.zc","0","0","5.611075","","","2021-09-11","22:40:14","22","2021-09-11","10:40:14","10","Noise","","","","","","","","","","","","","","","","","","","","1","","","","","","6xFBaXi5XzFiMqBeXeai2A==","",""
"/Volumes/NO NAME/chrono/4455/Data","/Volumes/NO NAME/chrono/4455/Output","","SMU04455_20210916_031946.zc","0","0","3.909722","","","2021-09-16","03:19:46","3","2021-09-15","15:19:46","15","Noise","","","","","","","","","","","","","","","","","","","","1","","","","","","7FXuTw+sXaZrMxKGIChh7w==","",""
"/Volumes/NO NAME/chrono/4455/Data","/Volumes/NO NAME/chrono/4455/Output","","SMU04455_20210911_232250.zc","0","0","3.052872","","","2021-09-11","23:22:50","23","2021-09-11","11:22:50","11","Noise","","","","","","","","","","","","","","","","","","","","1","","","","","","QlWE/orsqAuzf8iU7PtOwA==","",""
"/Volumes/NO NAME/chrono/4455/Data","/Volumes/NO NAME/chrono/4455/Output","","SMU04455_20210912_011101.zc","0","0","4.008327","","","2021-09-12","01:11:01","1","2021-09-11","13:11:01","13","Noise","","","","","","","","","","","","","","","","","","","","1","","","","","","5YZ7eEGDnR4YtfMHlwrOeA==","",""
"/Volumes/NO NAME/chrono/4455/Data","/Volumes/NO NAME/chrono/4455/Output","","SMU04455_20210911_204849.zc","0","0","5.707175","","","2021-09-11","20:48:49","20","2021-09-11","08:48:49","8","Noise","","","","","","","","","","","","","","","","","","","","1","","","","","","0G4JS21FQ3ez5vJDiCi9SA==","",""
"/Volumes/NO NAME/chrono/4455/Data","/Volumes/NO NAME/chrono/4455/Output","","SMU04455_20210911_230202.zc","0","0","3.045039","","","2021-09-11","23:02:02","23","2021-09-11","11:02:02","11","Noise","","","","","","","","","","","","","","","","","","","","1","","","","","","+ZokdkpKSowdwr/k4Ln49w==","",""
"/Volumes/NO NAME/chrono/4455/Data","/Volumes/NO NAME/chrono/4455/Output","","SMU04455_20210912_003640.zc","0","0","5.02799","","","2021-09-12","00:36:40","0","2021-09-11","12:36:40","12","Noise","","","","","","","","","","","","","","","","","","","","1","","","","","","WiiChnaIPcgvT02qZMBGwQ==","",""
"/Volumes/NO NAME/chrono/4455/Data","/Volumes/NO NAME/chrono/4455/Output","","SMU04455_20210912_004337.zc","0","0","3.090458","","","2021-09-12","00:43:37","0","2021-09-11","12:43:37","12","Noise","","","","","","","","","","","","","","","","","","","","1","","","","","","lxvgIf/WyR9AGz393735Ig==","",""
"/Volumes/NO NAME/chrono/4455/Data","/Volumes/NO NAME/chrono/4455/Output","","SMU04455_20210912_034324.zc","0","0","3.067064","","","2021-09-12","03:43:24","3","2021-09-11","15:43:24","15","Noise","","","","","","","","","","","","","","","","","","","","1","","","","","","3YhlTnXHjrzvJHnpOlRA2g==","",""
"/Volumes/NO NAME/chrono/4455/Data","/Volumes/NO NAME/chrono/4455/Output","","SMU04455_20210912_043524.zc","0","0","4.2332","","","2021-09-12","04:35:24","4","2021-09-11","16:35:24","16","Noise","","","","","","","","","","","","","","","","","","","","1","","","","","","pWK4HxaMI8feMKbSXeJRug==","",""
