"INDIR","OUTDIR","FOLDER","IN FILE","CHANNEL","OFFSET","DURATION","OUT FILE FS","OUT FILE ZC","DATE","TIME","HOUR","DATE-12","TIME-12","HOUR-12","AUTO ID*","PULSES","MATCHING","MATCH RATIO","MARGIN","ALTERNATE 1","ALTERNATE 2","N","Fc","Sc","Dur","Fmax","Fmin","Fmean","TBC","Fk","Tk","S1","Tc","Qual","FILES","MANUAL ID","ORGID","USERID","REVIEW ORGID","REVIEW USERID","INPATHMD5","OUTPATHMD5FS","OUTPATHMD5ZC"
"/Volumes/Maynard/SERC audio 2021/Wye 6.28-7.16/Data","/Volumes/Maynard/SERC audio 2021/Wye 6.28-7.16/Bat output","","SMU01801_20210715_033950.zc","0","0","14.854207","","","2021-07-15","03:39:50","3","2021-07-14","15:39:50","15","EPTFUS","171","130","0.76","0.19366","TADBRA","LASNOC","171","14.36","4.28","5.584","16.549","14.039","14.843","86.847","14.473","2.787","36.12","4.152","84.16","1","","","","","","53+n582OSdZ615eQZJGd/g==","",""
"/Volumes/Maynard/SERC audio 2021/Wye 6.28-7.16/Data","/Volumes/Maynard/SERC audio 2021/Wye 6.28-7.16/Bat output","","SMU01801_20210705_223324.zc","0","0","14.990891","","","2021-07-05","22:33:24","22","2021-07-05","10:33:24","10","EPTFUS","102","90","0.882","0.342952","LASNOC","TADBRA","102","29.884","61.5","5.63","45.757","28.36","34.13","127.688","31.839","3.711","241.23","4.938","25.17","1","","","","","","kL5MmwqcjmaOuHCJKm9eew==","",""
"/Volumes/Maynard/SERC audio 2021/Wye 6.28-7.16/Data","/Volumes/Maynard/SERC audio 2021/Wye 6.28-7.16/Bat output","","SMU01801_20210715_002756.zc","0","0","14.997805","","","2021-07-15","00:27:56","0","2021-07-14","12:27:56","12","EPTFUS","75","53","0.707","0.294988","LASNOC","TADBRA","75","29.049","30.07","6.136","42.374","28.31","32.194","136.925","29.66","4.629","243.48","5.581","26.3","1","","","","","","mNx/j50zGlbhaJT20+kKSw==","",""
"/Volumes/Maynard/SERC audio 2021/Wye 6.28-7.16/Data","/Volumes/Maynard/SERC audio 2021/Wye 6.28-7.16/Bat output","","SMU01801_20210704_221145.zc","0","0","13.828303","","","2021-07-04","22:11:45","22","2021-07-04","10:11:45","10","EPTFUS","60","43","0.717","0.32599","LASNOC","TADBRA","60","27.467","16.14","6.713","37.075","27.031","30.124","169.81","27.838","5.378","184.44","6.249","15.08","1","","","","","","J0NquL0W8F9zFLUX4ghj9Q==","",""
"/Volumes/Maynard/SERC audio 2021/Wye 6.28-7.16/Data","/Volumes/Maynard/SERC audio 2021/Wye 6.28-7.16/Bat output","","SMU01801_20210701_010555.zc","0","0","10.621465","","","2021-07-01","01:05:55","1","2021-06-30","13:05:55","13","EPTFUS","42","41","0.976","0.43154","LASNOC","","42","27.156","31.18","6.862","40.91","26.102","30.607","135.847","27.982","4.788","228.91","5.977","11.7","1","","","","","","u7iNWLv2dXRsStnbgIDDxA==","",""
"/Volumes/Maynard/SERC audio 2021/Wye 6.28-7.16/Data","/Volumes/Maynard/SERC audio 2021/Wye 6.28-7.16/Bat output","","SMU01801_20210702_004721.zc","0","0","14.996045","","","2021-07-02","00:47:21","0","2021-07-01","12:47:21","12","EPTFUS","56","40","0.714","0.319118","LASNOC","","56","28.724","48.03","4.447","39.434","27.985","31.645","159.719","29.831","2.999","268.17","4.049","16.71","1","","","","","","Z4Xxs4ZDf/V5TL91xNsEvQ==","",""
"/Volumes/Maynard/SERC audio 2021/Wye 6.28-7.16/Data","/Volumes/Maynard/SERC audio 2021/Wye 6.28-7.16/Bat output","","SMU01801_20210702_030114.zc","0","0","10.765492","","","2021-07-02","03:01:14","3","2021-07-01","15:01:14","15","EPTFUS","47","39","0.83","0.240242","TADBRA","","47","30.888","27.97","5.161","45.366","30.079","35.205","124.277","31.636","4.036","229","4.837","13.28","1","","","","","","T2ayb/fG63hTHU3+9d4NEA==","",""
"/Volumes/Maynard/SERC audio 2021/Wye 6.28-7.16/Data","/Volumes/Maynard/SERC audio 2021/Wye 6.28-7.16/Bat output","","SMU01801_20210702_032755.zc","0","0","15.002632","","","2021-07-02","03:27:55","3","2021-07-01","15:27:55","15","EPTFUS","51","39","0.765","0.346504","LASNOC","TADBRA","51","28.613","30.55","4.263","35.886","27.944","30.78","158.017","29.303","3.031","127.42","3.893","13.54","1","","","","","","LDU3refKtSvICgRwqJ/A6Q==","",""
"/Volumes/Maynard/SERC audio 2021/Wye 6.28-7.16/Data","/Volumes/Maynard/SERC audio 2021/Wye 6.28-7.16/Bat output","","SMU01801_20210701_233527.zc","0","0","12.928915","","","2021-07-01","23:35:27","23","2021-07-01","11:35:27","11","EPTFUS","46","34","0.739","0.264376","TADBRA","LASNOC","46","28.821","17.87","7.131","42.089","28.188","32.363","159.198","29.539","5.391","219.65","6.419","15.52","1","","","","","","Ec+5AGLfmUNuP83JyQ7LcQ==","",""
"/Volumes/Maynard/SERC audio 2021/Wye 6.28-7.16/Data","/Volumes/Maynard/SERC audio 2021/Wye 6.28-7.16/Bat output","","SMU01801_20210705_050045.zc","0","0","15.003149","","","2021-07-05","05:00:45","5","2021-07-04","17:00:45","17","EPTFUS","82","34","0.415","0.188265","TADBRA","LASNOC","82","27.502","16.7","6.44","36.514","26.718","29.057","138.766","27.834","4.448","177.86","5.474","20.42","1","","","","","","DwiYxpV7D4JR1alZaArxog==","",""
