"","hour","jdate","activity","act2","Wind_speed_max_m.s","Wind_speed_avg_m.s","Rain_Accumulation_mm","Rain_Duration_s","delta.air","Air_Pressure_pascal","Air_Temperature_C","Relative_Humidity_pct","rain.log","air2","delta.air2","deltaair2.log","deltaair2.cube","wind.avg2","rh2"
"38",1,247,13.2,16.6,2.58333333333333,2.16,0,0,-0.333333333333333,101120.333333333,17.51,67.1983333333333,-6.90775527898214,101154.666666667,-34.333333333343,NA,NA,4.6656,4515.61600277778
"39",1,248,43,81,3.19833333333333,2.23833333333333,0,0,-0.333333333333333,100591.166666667,19.2916666666667,83.845,-6.90775527898214,100643,-51.8333333333285,NA,NA,5.01013611111111,7029.984025
"40",1,249,8.4,13,3.12166666666667,1.93333333333333,0.131166666666667,307.5,0,100333.333333333,20.8783333333333,91.7716666666667,5.7284783392738,100341.666666667,-8.33333333334303,NA,NA,3.73777777777778,8422.03880277778
"41",1,250,20.2,26.6,2.57,1.95333333333333,0,0,0,100722.833333333,19.2766666666667,76.1016666666667,-6.90775527898214,100727.333333333,-4.5,NA,NA,3.81551111111111,5791.46366944444
"42",1,251,44.5,66.5,4.84666666666667,2.96833333333333,0,0,-0.833333333333333,100616.833333333,20.9733333333333,73.5483333333333,-6.90775527898214,100664.5,-47.6666666666715,NA,NA,8.81100277777778,5409.35733611111
"43",1,252,110.333333333333,129.333333333333,2.89833333333333,1.55333333333333,0.1785,44,0.166666666666667,100174,21.5566666666667,81.1983333333333,3.78421236093273,100179.5,-5.5,NA,NA,2.41284444444444,6593.16933611111
"44",1,256,110.75,113,3.72333333333333,2.30166666666667,0,0,0.166666666666667,101167.833333333,22.94,75.1216666666667,-6.90775527898214,101166,1.83333333332848,0.606681109406868,1.22390341034058,5.29766944444444,5643.26480277778
"45",1,257,116.75,83.75,2.92166666666667,2.35166666666667,0,0,0.166666666666667,101088.833333333,23.1966666666667,78.495,-6.90775527898214,101079.5,9.33333333332848,2.23369935862433,2.10545319921843,5.53033611111111,6161.465025
"46",1,258,86.75,101.25,3.705,2.38,0,0,-0.5,100789,23.665,83.0033333333333,-6.90775527898214,100807,-18,NA,NA,5.6644,6889.55334444444
"47",1,259,20,36.75,1.41333333333333,1.08,0,0,0,100996.833333333,22.9066666666667,88.975,-6.90775527898214,101007.666666667,-10.833333333343,NA,NA,1.1664,7916.550625
"48",1,260,11.25,8.2,4.08833333333333,2.23666666666667,0,0,0,101380.333333333,21.8033333333333,91.745,-6.90775527898214,101381.833333333,-1.5,NA,NA,5.00267777777778,8417.145025
"49",1,261,7.4,12.2,1.90333333333333,1.36333333333333,0,0,-0.333333333333333,101212.666666667,21.1083333333333,91.555,-6.90775527898214,101223,-10.3333333333285,NA,NA,1.85867777777778,8382.318025
"50",1,262,22.4,52,3.245,2.20333333333333,0,0,0.5,101177.833333333,22.335,79.7816666666667,-6.90775527898214,101163.5,14.3333333333285,2.66265759203334,2.42912054370701,4.85467777777778,6365.11433611111
"51",1,263,7.4,11.8,2.76666666666667,2.11333333333333,0,0,-0.166666666666667,101685.333333333,19.8216666666667,71.1816666666667,-6.90775527898214,101676.333333333,9,2.19733568227495,2.0800838230519,4.46617777777778,5066.82966944445
"52",1,264,6.2,8.2,3.29666666666667,2.175,0,0,-0.666666666666667,101827.166666667,20.0466666666667,76.625,-6.90775527898214,101860.833333333,-33.666666666657,NA,NA,4.730625,5871.390625
"53",1,265,120.2,104.4,2.52833333333333,1.63166666666667,0,0,-1.33333333333333,101313,21.64,90.4533333333333,-6.90775527898214,101388.166666667,-75.1666666666715,NA,NA,2.66233611111111,8181.80551111111
"54",1,266,15.5,6.25,8.91,4.71166666666667,0,0,-0.833333333333333,100242.166666667,24.1533333333333,84.1383333333333,-6.90775527898214,100319.166666667,-77,NA,NA,22.1998027777778,7079.25913611111
"55",1,267,8.4,6.4,2.22333333333333,1.69666666666667,0,0,0.666666666666667,100905.666666667,14.4183333333333,70.8316666666667,-6.90775527898214,100889.166666667,16.5,2.80342098513067,2.54582168482974,2.87867777777778,5017.12500277778
"56",1,268,4,17.4,1.735,1.53166666666667,0,0,-0.5,101126,16.805,58.7733333333333,-6.90775527898214,101129.666666667,-3.66666666667152,NA,NA,2.34600277777778,3454.30471111111
"57",1,269,9.2,6.2,3.91833333333333,2.44,0,0,0,100740.833333333,15.6083333333333,77.97,-6.90775527898214,100731.833333333,9,2.19733568227495,2.0800838230519,5.9536,6079.3209
"58",1,270,3.6,12.2,3.16833333333333,2.53833333333333,0,0,-0.333333333333333,101053.5,15.8116666666667,67.7633333333333,-6.90775527898214,101051,2.5,0.916690651895482,1.35720880829745,6.44313611111111,4591.86934444444
"59",19,238,0,NA,1.76833333333333,1.53,0.01,80,0.833333333333333,101163.833333333,25.9233333333333,70.935,4.38203913459576,101332.833333333,-169,NA,NA,2.3409,5031.774225
"60",19,239,5,2.5,1.72833333333333,1.115,0.05,90,0.666666666666667,101170.5,25.05,84.45,4.49982078137965,101183.666666667,-13.1666666666715,NA,NA,1.243225,7131.8025
"61",19,240,0,6.6,5.06166666666667,2.78,0,0,0.666666666666667,101490,24.5083333333333,83.8116666666667,-6.90775527898214,101376.833333333,113.166666666672,4.72887049481594,4.83696384647545,7.7284,7024.39546944444
"62",19,241,2,3,0.856666666666667,0.74,0,0,0.166666666666667,101133.833333333,25.1533333333333,75.3266666666667,-6.90775527898214,101545.666666667,-411.833333333343,NA,NA,0.5476,5674.10671111111
"63",19,242,1.25,4.5,2.46166666666667,1.86166666666667,2.18,1150,0.5,100387.666666667,25.3533333333333,76.7133333333333,7.04751809092213,100864.166666667,-476.5,NA,NA,3.46580277777778,5884.93551111111
"64",19,243,2.66666666666667,6.2,1.04666666666667,0.801666666666667,0,3,1.16666666666667,100242.166666667,25.91,68.0816666666667,1.09894556645823,100338.666666667,-96.5,NA,NA,0.642669444444444,4635.11333611111
"65",19,244,5,4,5.58833333333333,3.11,31.9681666666667,7517,2.33333333333333,99276.6666666667,22.335,90.6333333333333,8.92492253420926,99945.3333333333,-668.666666666657,NA,NA,9.6721,8214.40111111111
"66",19,245,4.33333333333333,3.5,2.76666666666667,2.02333333333333,0,0,1.5,100854,20.7266666666667,48.0266666666667,-6.90775527898214,100406.166666667,447.833333333328,6.10442337235851,7.65077573880259,4.09387777777778,2306.56071111111
"67",19,246,3.2,4.5,1.95666666666667,1.515,0,0,1,101126.666666667,21.2316666666667,58.4866666666667,-6.90775527898214,101148.833333333,-22.166666666657,NA,NA,2.295225,3420.69017777778
"68",19,247,3.66666666666667,1.66666666666667,2.20333333333333,1.875,0,0,0.833333333333333,100816.666666667,21.5433333333333,66.6633333333333,-6.90775527898214,101177.166666667,-360.5,NA,NA,3.515625,4444.00001111111
"69",19,248,14,3.25,1.02166666666667,0.9,0.16,470,0.333333333333333,100305,23.8533333333333,72.9683333333333,6.15273482236142,100461.166666667,-156.166666666672,NA,NA,0.81,5324.37766944444
"70",19,249,5.4,3.33333333333333,3.02166666666667,2.48833333333333,0.32,760,1.33333333333333,100518.5,23.2916666666667,58.4166666666667,6.63331974906898,100453.333333333,65.1666666666715,4.17696343590819,4.02415934331379,6.19180277777778,3412.50694444444
"71",19,250,8.75,3.8,5.46666666666667,3.48166666666667,0,10,0.666666666666667,100674.166666667,24.03,60.11,2.30268508799438,100884.5,-210.333333333328,NA,NA,12.1220027777778,3613.2121
"72",19,251,15.5,10.25,4.645,3.00833333333333,0,0,0.333333333333333,100156.833333333,24.2833333333333,74.2716666666667,-6.90775527898214,100509,-352.166666666672,NA,NA,9.05006944444444,5516.28046944444
"73",19,252,15.3333333333333,4,3.67166666666667,2.41333333333333,4.11,3180,2.5,100277.5,21.0633333333333,74.4516666666667,8.06463679023958,100208.5,69,4.23412099724586,4.10156592970235,5.82417777777778,5543.05066944444
"74",19,255,45.75,10.6666666666667,4.44833333333333,2.89333333333333,0,0,0,101146.5,24.4133333333333,70.1266666666667,-6.90775527898214,101492.833333333,-346.333333333328,NA,NA,8.37137777777778,4917.74937777778
"75",19,256,52.75,15.25,1.33,1.20333333333333,0.05,50,1.5,101082.666666667,26.5466666666667,66.14,3.91204300522815,101221.166666667,-138.5,NA,NA,1.44801111111111,4374.4996
"76",19,257,49,20.75,4.575,2.59,0.01,10,0.333333333333333,100833.333333333,25.5466666666667,76.5916666666667,2.30268508799438,101099.666666667,-266.333333333343,NA,NA,6.7081,5866.28340277778
"77",19,258,49,1,4.19833333333333,2.45833333333333,0,0,1.16666666666667,100836.166666667,25.3816666666667,85.24,-6.90775527898214,100764.5,71.6666666666715,4.27203969285064,4.15373770131776,6.04340277777778,7265.8576
"78",19,259,39.5,11,2.99666666666667,1.76833333333333,0,0,0.833333333333333,101455.833333333,22.6166666666667,86.3533333333333,-6.90775527898214,101175.666666667,280.166666666657,5.63538823347814,6.54343040510077,3.12700277777778,7456.89817777778
"79",19,260,21.25,27.8,2.52166666666667,1.615,0.04,170,0.5,101300.666666667,23.19,83.6683333333333,5.1358043193859,101498.5,-197.833333333328,NA,NA,2.608225,7000.39000277778
"80",19,261,31.4,12,1.33333333333333,1.08333333333333,0,0,0.833333333333333,101050,24.275,87.08,-6.90775527898214,101293.833333333,-243.833333333328,NA,NA,1.17361111111111,7582.9264
"81",19,262,5.8,1,2.77166666666667,2.09166666666667,0.188333333333333,49.6666666666667,0.833333333333333,101453,22.54,55.41,3.90535415130285,101397,56,4.02536954771857,3.82586236554478,4.37506944444444,3070.2681
"82",19,263,8,18.4,6.89,4.185,0,0,0.833333333333333,101916,21.0566666666667,65.0916666666667,-6.90775527898214,101803.5,112.5,4.72296211049386,4.82744692302815,17.514225,4236.92506944444
"83",19,264,38.4,8,6.09666666666667,3.54833333333333,0,0,0.333333333333333,101526.833333333,23.7233333333333,70.0733333333333,-6.90775527898214,101823.166666667,-296.333333333343,NA,NA,12.5906694444444,4910.27204444444
"84",19,265,61.6666666666667,47.8,7.61166666666667,4.08666666666667,7.89883333333333,5783.66666666667,0,100445.333333333,23.7033333333333,87.2616666666667,8.66279330483424,101081.833333333,-636.5,NA,NA,16.7008444444444,7614.59846944445
"85",19,266,61,2.5,6.22333333333333,3.395,16.31,8200,1.66666666666667,100794.833333333,18.71,62.5983333333333,9.01188955520356,100088,706.833333333328,6.5607963150062,8.90783862431536,11.526025,3918.55133611111
"86",19,267,6.6,6,1.915,1.66833333333333,0,0,0.5,101137,18.6216666666667,50.7233333333333,-6.90775527898214,101156.5,-19.5,NA,NA,2.78333611111111,2572.85654444444
"87",19,268,53.8,5.4,2.62833333333333,2.32666666666667,0.01,10,0.666666666666667,100677.833333333,18.6933333333333,63.9566666666667,2.30268508799438,101118.666666667,-440.833333333343,NA,NA,5.41337777777778,4090.45521111111
"88",19,269,27.2,16.8,3.42,2.83166666666667,0,0,0.666666666666667,100951.666666667,18.8583333333333,48.0016666666667,-6.90775527898214,100912.833333333,38.833333333343,3.6593047350793,3.38637375963777,8.01833611111111,2304.16000277778
"89",19,270,92.8,2,4.95666666666667,3.115,0.12,160,0.166666666666667,100689,20.9933333333333,58.305,5.0751800652143,101137.833333333,-448.833333333328,NA,NA,9.703225,3399.473025
"90",2,239,2.66666666666667,1.5,1.66,1.45833333333333,0,0,0,101181.166666667,24.2466666666667,90.475,-6.90775527898214,101184,-2.83333333332848,NA,NA,2.12673611111111,8185.725625
"91",2,240,33,36.4,1.49333333333333,0.961666666666667,0,0,-0.333333333333333,101233.666666667,22.6283333333333,92.7966666666667,-6.90775527898214,101254.5,-20.8333333333285,NA,NA,0.924802777777778,8611.22134444444
"92",2,241,5.6,8.8,3.26666666666667,1.78166666666667,0,0,-0.333333333333333,101483,21.6933333333333,87.4333333333333,-6.90775527898214,101513.5,-30.5,NA,NA,3.17433611111111,7644.58777777778
"93",2,242,11.8,26.2,0.956666666666667,0.786666666666667,0,0,-0.5,100899.5,23.155,88.0933333333333,-6.90775527898214,100971.833333333,-72.3333333333285,NA,NA,0.618844444444444,7760.43537777778
"94",2,243,19.8,32.2,2.55333333333333,1.985,0,0,-0.5,100283,22.09,89.2566666666667,-6.90775527898214,100315.166666667,-32.1666666666715,NA,NA,3.940225,7966.75254444444
"95",2,244,11.8,17.4,4.545,2.86,0,0,-1.16666666666667,99995,25.5566666666667,84.9716666666667,-6.90775527898214,100080.5,-85.5,NA,NA,8.1796,7220.18413611111
"96",2,245,3.5,1,6.345,3.27,0,0,1.66666666666667,100015,18.73,75.28,-6.90775527898214,99933.1666666667,81.8333333333285,4.40469687845101,4.34153607368888,10.6929,5667.0784
"97",2,246,10.8,12,3.61666666666667,2.26333333333333,0,0,0.833333333333333,100978,16.19,75.6316666666667,-6.90775527898214,100952.333333333,25.6666666666715,3.24523209346576,2.94978133653282,5.12267777777778,5720.14900277778
"98",2,247,13,13.2,2.52166666666667,2.16333333333333,0,0,0,101105,16.5066666666667,74.7816666666667,-6.90775527898214,101120.333333333,-15.3333333333285,NA,NA,4.68001111111111,5592.29766944444
"99",2,248,11.4,43,3.94166666666667,2.62166666666667,0,0,-0.833333333333333,100572.666666667,19.5866666666667,82.3583333333333,-6.90775527898214,100591.166666667,-18.5,NA,NA,6.87313611111111,6782.89506944444
"100",2,249,10.75,8.4,3.28666666666667,1.98166666666667,0.278333333333333,656.166666666667,-0.166666666666667,100327.833333333,20.7233333333333,92.3366666666667,6.48641634571757,100333.333333333,-5.5,NA,NA,3.92700277777778,8526.06001111111
"101",2,250,15.8,20.2,2.655,2.00333333333333,0,0,0.166666666666667,100727.333333333,18.81,77.67,-6.90775527898214,100722.833333333,4.5,1.5042995943108,1.65096362444731,4.01334444444444,6032.6289
"102",2,251,45,44.5,4.27666666666667,2.72166666666667,0,0,-0.666666666666667,100574,20.5383333333333,77.9183333333333,-6.90775527898214,100616.833333333,-42.8333333333285,NA,NA,7.40746944444444,6071.26666944445
"103",2,252,72.3333333333333,110.333333333333,2.36,1.56333333333333,2.177,588.5,-0.166666666666667,100178,20.2216666666667,89.4333333333333,6.37757862593423,100174,4,1.3865443298751,1.5874010519682,2.44401111111111,7998.32111111111
"104",2,256,124.5,110.75,3.06833333333333,2.05166666666667,0.043,40.5,0,101175.333333333,22.285,78.9166666666667,3.70132666516569,101167.833333333,7.5,2.0150363449875,1.95743382058443,4.20933611111111,6227.84027777778
"105",2,257,152.666666666667,116.75,1.91,1.70833333333333,0,0,0,101088.333333333,23.8783333333333,74.2483333333333,-6.90775527898214,101088.833333333,-0.5,NA,NA,2.91840277777778,5512.81500277778
"106",2,258,49,86.75,3.58833333333333,2.36666666666667,0,0,0,100771.833333333,23.325,82.3866666666667,-6.90775527898214,100789,-17.1666666666715,NA,NA,5.60111111111111,6787.56284444444
"107",2,259,19.25,20,2.11166666666667,1.435,0,0,0.333333333333333,100996.333333333,22.72,85.25,-6.90775527898214,100996.833333333,-0.5,NA,NA,2.059225,7267.5625
"108",2,260,15.8,11.25,3.99333333333333,2.21333333333333,0,0,-0.166666666666667,101375.666666667,22.135,89.4716666666667,-6.90775527898214,101380.333333333,-4.66666666665697,NA,NA,4.89884444444444,8005.17913611111
"109",2,261,6,7.4,2.08166666666667,1.47166666666667,0,0,0,101199.333333333,20.825,91.4333333333333,-6.90775527898214,101212.666666667,-13.333333333343,NA,NA,2.16580277777778,8360.05444444445
"110",2,262,7.8,22.4,3.47166666666667,2.10333333333333,0,0,-0.333333333333333,101177.833333333,22.355,83.045,-6.90775527898214,101177.833333333,0,-6.90775527898214,0,4.42401111111111,6896.472025
"111",2,263,10,7.4,1.66333333333333,1.37833333333333,0,0,0.166666666666667,101682.5,19.145,76.6216666666667,-6.90775527898214,101685.333333333,-2.83333333332848,NA,NA,1.89980277777778,5870.87980277778
"112",2,264,12.8,6.2,2.74,1.895,0,0,-0.333333333333333,101796.666666667,19.9066666666667,78.16,-6.90775527898214,101827.166666667,-30.5,NA,NA,3.591025,6108.9856
"113",2,265,77.4,120.2,3.655,2.33166666666667,0,0,-1.33333333333333,101235.833333333,21.765,90.9333333333333,-6.90775527898214,101313,-77.1666666666715,NA,NA,5.43666944444444,8268.87111111111
"114",2,266,30,15.5,10.16,5.21333333333333,0,0,-2,100170.5,24.18,84.6866666666667,-6.90775527898214,100242.166666667,-71.6666666666715,NA,NA,27.1788444444444,7171.83151111111
"115",2,267,8,8.4,2.29666666666667,1.775,0,0,0.833333333333333,100945.166666667,13.85,74.9,-6.90775527898214,100905.666666667,39.5,3.67632598804232,3.40564230384454,3.150625,5610.01
"116",2,268,5.6,4,2.72833333333333,2.37833333333333,0,0,0,101110.666666667,14.9783333333333,66.9916666666667,-6.90775527898214,101126,-15.3333333333285,NA,NA,5.65646944444445,4487.88340277778
"117",2,269,17.6,9.2,5.03,2.90333333333333,0,0,-0.166666666666667,100729.666666667,15.4533333333333,78.565,-6.90775527898214,100740.833333333,-11.166666666657,NA,NA,8.42934444444444,6172.459225
"118",2,270,6.6,3.6,2.98333333333333,2.41333333333333,0,0,-0.166666666666667,101041.833333333,15.64,66.745,-6.90775527898214,101053.5,-11.6666666666715,NA,NA,5.82417777777778,4454.895025
"119",20,238,8.5,0,1.08666666666667,0.883333333333333,0.01,80,0.666666666666667,101214.833333333,25.1766666666667,75.8283333333333,4.38203913459576,101163.833333333,51,3.93184524037523,3.70842976926619,0.780277777777778,5749.93613611111
"120",20,239,10.6,5,1.45833333333333,0.961666666666667,0.05,90,1,101218,24.645,84.4216666666667,4.49982078137965,101170.5,47.5,3.86075076345057,3.62157822172087,0.924802777777778,7127.01780277778
"121",20,240,10.6,0,4.33166666666667,2.375,0,0,1.5,101549.833333333,23.8716666666667,85.4816666666667,-6.90775527898214,101490,59.8333333333285,4.0915796322124,3.91123940216603,5.640625,7307.11533611111
"122",20,241,9.6,2,1.27666666666667,1.175,0,0,-0.333333333333333,101125.333333333,24.9483333333333,73.7983333333333,-6.90775527898214,101133.833333333,-8.5,NA,NA,1.380625,5446.19400277778
"123",20,242,13.8,1.25,2.505,1.75,2.18,1150,-1,100364,24.3083333333333,79.5766666666667,7.04751809092213,100387.666666667,-23.6666666666715,NA,NA,3.0625,6332.44587777778
"124",20,243,7.8,2.66666666666667,1.85666666666667,1.49333333333333,0.0153333333333333,146.5,-0.833333333333333,100261.666666667,25.495,74.4,4.98703225437239,100242.166666667,19.5,2.9704657463061,2.69160630604364,2.23004444444444,5535.36
"125",20,244,4,5,7.31833333333333,3.69333333333333,32.08,7730,2,99429.1666666667,19.935,90.5266666666667,8.95286427094756,99276.6666666667,152.5,5.02717115340302,5.34264865074438,13.6407111111111,8195.07737777778
"126",20,245,23.2,4.33333333333333,2.88333333333333,2.30333333333333,0,0,0.833333333333333,100921.666666667,20.3583333333333,46.975,-6.90775527898214,100854,67.6666666666715,4.21460846858967,4.07497480339564,5.30534444444444,2206.650625
"127",20,246,19,3.2,2.04166666666667,1.505,0,0,0.666666666666667,101186.833333333,20.5566666666667,62.75,-6.90775527898214,101126.666666667,60.166666666657,4.09713510946516,3.91848916741618,2.265025,3937.5625
"128",20,247,35.8,3.66666666666667,3.75,2.53333333333333,0,0,-0.666666666666667,100824.666666667,20.4283333333333,75.1183333333333,-6.90775527898214,100816.666666667,8,2.07956653386799,2,6.41777777777778,5642.76400277778
"129",20,248,87.75,14,2.28,1.72166666666667,0.16,470,0.333333333333333,100324,23.0316666666667,80.5833333333333,6.15273482236142,100305,19,2.94449160936039,2.66840164872194,2.96413611111111,6493.67361111111
"130",20,249,80.2,5.4,2.97166666666667,2.53166666666667,0.32,760,0.833333333333333,100589.5,22.6466666666667,59.3683333333333,6.63331974906898,100518.5,71,4.26269396144917,4.14081774942285,6.40933611111111,3524.59900277778
"131",20,250,87,8.75,5.88666666666667,3.705,0,10,0.5,100709.833333333,23.7183333333333,59.7866666666667,2.30268508799438,100674.166666667,35.666666666657,3.57424458278366,3.29170449848778,13.727025,3574.44551111111
"132",20,251,126,15.5,4.57,2.91833333333333,0,0,-0.666666666666667,100154.333333333,23.4666666666667,79.91,-6.90775527898214,100156.833333333,-2.5,NA,NA,8.51666944444445,6385.6081
"133",20,252,75,15.3333333333333,4.05666666666667,2.21666666666667,4.11,3180,0.166666666666667,100372.833333333,20.3233333333333,65.5966666666667,8.06463679023958,100277.5,95.3333333333285,4.55739001160717,4.56823313396685,4.91361111111111,4302.92267777778
"134",20,255,142.5,45.75,4.68333333333333,2.93333333333333,0,0,0.333333333333333,101150.333333333,23.825,73.12,-6.90775527898214,101146.5,3.83333333332848,1.3439955822445,1.5650403121666,8.60444444444444,5346.5344
"135",20,256,106.5,52.75,1.11,0.846666666666667,0.05,50,0.333333333333333,101147,25.6083333333333,70.3516666666667,3.91204300522815,101082.666666667,64.3333333333285,4.16409344415734,4.00693242288172,0.716844444444445,4949.35700277778
"136",20,257,147.5,49,5.53333333333333,3.09166666666667,0.01,10,-0.166666666666667,100839.666666667,25.1966666666667,84.1616666666667,2.30268508799438,100833.333333333,6.33333333334303,1.84598457277264,1.85016636763813,9.55840277777778,7083.18613611111
"137",20,258,104.5,49,3.63833333333333,2.13833333333333,0,0,1,100895.333333333,25.0966666666667,86.6066666666667,-6.90775527898214,100836.166666667,59.166666666657,4.08037522151282,3.89665869123675,4.57246944444444,7500.71471111111
"138",20,259,39.2,39.5,2.665,1.57166666666667,0,0,-0.5,101458.833333333,22.6783333333333,89.6766666666667,-6.90775527898214,101455.833333333,3,1.09894556645823,1.44224957030741,2.47013611111111,8041.90454444444
"139",20,260,46.4,21.25,2.26166666666667,1.52166666666667,0.04,170,0,101320.333333333,22.835,85.35,5.1358043193859,101300.666666667,19.666666666657,2.97897600140206,2.69925295595189,2.31546944444444,7284.6225
"140",20,261,66.4,31.4,1.985,1.64166666666667,0,0,0.5,101085.5,23.7566666666667,86.3466666666667,-6.90775527898214,101050,35.5,3.56956086509872,3.28656922572121,2.69506944444444,7455.74684444444
"141",20,262,3,5.8,2.43166666666667,1.905,0.19,50,0.833333333333333,101502.333333333,22.4966666666667,53.5133333333333,3.91204300522815,101453,49.3333333333285,3.89862025516074,3.66758471043717,3.629025,2863.67684444444
"142",20,263,9.6,8,5.6,3.34333333333333,0,0,-0.166666666666667,101933.5,20.7566666666667,66.3366666666667,-6.90775527898214,101916,17.5,2.86225802215402,2.59624705092555,11.1778777777778,4400.55334444445
"143",20,264,78.6,38.4,5.29,2.955,0,0,-0.333333333333333,101531.166666667,22.925,79.5383333333333,-6.90775527898214,101526.833333333,4.33333333334303,1.46656781140331,1.63032441550413,8.732025,6326.34646944444
"144",20,265,30.5,61.6666666666667,7.79166666666667,4.33333333333333,7.95,5940,-0.5,100429.166666667,24.05,84.5983333333333,8.68946458070685,100445.333333333,-16.166666666657,NA,NA,18.7777777777778,7156.87800277778
"145",20,266,31.6,61,4.34333333333333,2.51166666666667,16.31,8200,0.666666666666667,100842.666666667,17.0666666666667,61.7033333333333,9.01188955520356,100794.833333333,47.833333333343,3.86774365223659,3.63003001018285,6.30846944444444,3807.30134444444
"146",20,267,5.4,6.6,2.06166666666667,1.80333333333333,0,0,0.333333333333333,101160.5,18.4383333333333,50.155,-6.90775527898214,101137,23.5,3.15704297343624,2.86432715799122,3.25201111111111,2515.524025
"147",20,268,30.8,53.8,3.115,2.68333333333333,0.01,10,0.333333333333333,100703.333333333,18.115,64.1183333333333,2.30268508799438,100677.833333333,25.5,3.23871766708174,2.94338265844167,7.20027777777778,4111.16066944445
"148",20,269,22.8,27.2,2.87666666666667,2.355,0,0,0.5,100990.5,17.4816666666667,53.6016666666667,-6.90775527898214,100951.666666667,38.8333333333285,3.65930473507893,3.38637375963735,5.546025,2873.13866944444
"149",20,270,101,92.8,4.70166666666667,3.04,0.12,160,-0.666666666666667,100673.5,20.635,59.795,5.0751800652143,100689,-15.5,NA,NA,9.2416,3575.442025
"150",21,238,5.33333333333333,8.5,2.01666666666667,1.67333333333333,0.01,80,0,101237.666666667,25.0383333333333,76.3466666666667,4.38203913459576,101214.833333333,22.833333333343,3.12826525126193,2.83698107644126,2.80004444444444,5828.81351111111
"151",21,239,10.8,10.6,1.55833333333333,1.19666666666667,0.05,90,0.833333333333333,101300.666666667,24.3433333333333,88.3516666666667,4.49982078137965,101218,82.6666666666715,4.41482855419796,4.35622338472513,1.43201111111111,7806.01700277778
"152",21,240,5.8,10.6,4.05333333333333,2.27833333333333,0,0,0.666666666666667,101617.5,23.315,85.64,-6.90775527898214,101549.833333333,67.6666666666715,4.21460846858967,4.07497480339564,5.19080277777778,7334.2096
"153",21,241,25.8,9.6,2.11666666666667,1.78,0,0,0,101133.833333333,23.8,81.6016666666667,-6.90775527898214,101125.333333333,8.5,2.14018380363522,2.04082755095867,3.1684,6658.83200277778
