"INDIR","OUTDIR","FOLDER","IN FILE","CHANNEL","OFFSET","DURATION","OUT FILE FS","OUT FILE ZC","DATE","TIME","HOUR","DATE-12","TIME-12","HOUR-12","AUTO ID*","PULSES","MATCHING","MATCH RATIO","MARGIN","ALTERNATE 1","ALTERNATE 2","N","Fc","Sc","Dur","Fmax","Fmin","Fmean","TBC","Fk","Tk","S1","Tc","Qual","FILES","MANUAL ID","ORGID","USERID","REVIEW ORGID","REVIEW USERID","INPATHMD5","OUTPATHMD5FS","OUTPATHMD5ZC"
"/Volumes/NO NAME/chrono/0505/Data","/Volumes/NO NAME/chrono/0505/Output","","SMU00505_20210914_221956.zc","0","0","8.626678","","","2021-09-14","22:19:56","22","2021-09-14","10:19:56","10","EPTFUS","11","8","0.727","0.28402","LASNOC","LASCIN","11","29.964","52.49","3.522","37.672","29.713","32.452","461.484","31.606","2.092","210.41","3.27","3.63","1","","","","","","RioDQQ/if1t7/0G5BpnCSQ==","",""
"/Volumes/NO NAME/chrono/0505/Data","/Volumes/NO NAME/chrono/0505/Output","","SMU00505_20210913_204537.zc","0","0","4.663538","","","2021-09-13","20:45:37","20","2021-09-13","08:45:37","8","EPTFUS","5","5","1","0.455518","LASNOC","","5","29.543","34.13","4.035","36.488","29.129","31.798","220.656","30.122","3.06","186.52","3.87","1.93","1","","","","","","YLT5WI2heyMRl2euYzE2fA==","",""
"/Volumes/NO NAME/chrono/0505/Data","/Volumes/NO NAME/chrono/0505/Output","","SMU00505_20210912_203655.zc","0","0","5.326537","","","2021-09-12","20:36:55","20","2021-09-12","08:36:55","8","EPTFUS","4","4","1","0.352021","","","4","32.512","42.48","3.088","37.474","30.961","33.608","369.126","33.049","1.906","90.06","2.435","1.48","1","","","","","","F+suwxRkMuDaUGIgVR0DaA==","",""
"/Volumes/NO NAME/chrono/0505/Data","/Volumes/NO NAME/chrono/0505/Output","","SMU00505_20210914_235022.zc","0","0","7.549226","","","2021-09-14","23:50:22","23","2021-09-14","11:50:22","11","EPTFUS","3","3","1","0.180618","","","3","31.095","57.5","3.605","38.551","31.091","33.656","716.781","32.506","2.387","79.17","3.481","1.23","1","","","","","","O0o9OdEbs4yxd4+QFbWYsQ==","",""
"/Volumes/NO NAME/chrono/0505/Data","/Volumes/NO NAME/chrono/0505/Output","","SMU00505_20210913_201242.zc","0","0","5.860315","","","2021-09-13","20:12:42","20","2021-09-13","08:12:42","8","EPTFUS","4","3","0.75","0.379976","LASNOC","LASCIN","4","28.695","53.01","3.691","33.646","27.609","30.03","864.587","29.645","2.081","197.35","2.969","1.27","1","","","","","","5xHudj7iCuu0tZ6hfHy5fA==","",""
"/Volumes/NO NAME/chrono/0505/Data","/Volumes/NO NAME/chrono/0505/Output","","SMU00505_20210911_005535.zc","0","0","4.297646","","","2021-09-11","00:55:35","0","2021-09-10","12:55:35","12","EPTFUS","7","3","0.429","0.200481","LASNOC","","7","28.537","13.55","4.649","33.564","28.097","29.866","143.219","28.966","3.13","158.24","4.148","2.25","1","","","","","","bhzL7QWkWdcxIjuWONY9XQ==","",""
"/Volumes/NO NAME/chrono/0505/Data","/Volumes/NO NAME/chrono/0505/Output","","SMU00505_20210911_003719.zc","0","0","5.240979","","","2021-09-11","00:37:19","0","2021-09-10","12:37:19","12","EPTFUS","9","3","0.333","0.262692","LASNOC","LASCIN","9","27.366","28.48","4.106","31.215","26.631","28.158","279.491","27.884","2.41","218.49","3.413","2.37","1","","","","","","L8D8wejaiyd+4XAgOzKLGA==","",""
"/Volumes/NO NAME/chrono/0505/Data","/Volumes/NO NAME/chrono/0505/Output","","SMU00505_20210909_203843.zc","0","0","6.430486","","","2021-09-09","20:38:43","20","2021-09-09","08:38:43","8","EPTFUS","2","2","1","0.371545","","","2","29.742","-9.17","3.12","35.019","29.094","31.431","123.732","29.695","2.646","198.61","3.12","0.8","1","","","","","","qvCaMDyqDaf3K4Fh2VmYAg==","",""
"/Volumes/NO NAME/chrono/0505/Data","/Volumes/NO NAME/chrono/0505/Output","","SMU00505_20210909_201918.zc","0","0","9.723133","","","2021-09-09","20:19:18","20","2021-09-09","08:19:18","8","EPTFUS","2","2","1","0.378071","LASNOC","","2","29.059","71.4","3.236","36.039","28.48","31.358","326.821","31.047","1.763","199.48","2.958","0.85","1","","","","","","tzTNAKKeOBB/qCSovfHVoQ==","",""
"/Volumes/NO NAME/chrono/0505/Data","/Volumes/NO NAME/chrono/0505/Output","","SMU00505_20210913_214958.zc","0","0","3.363483","","","2021-09-13","21:49:58","21","2021-09-13","09:49:58","9","EPTFUS","2","2","1","0.358902","LASNOC","","2","30.027","74.82","2.753","34.559","28.698","31.269","232.836","32.327","0.847","184.27","2.271","0.66","1","","","","","","208IqQfborowiAmtMMnkGw==","",""
