"INDIR","OUTDIR","FOLDER","IN FILE","CHANNEL","OFFSET","DURATION","OUT FILE FS","OUT FILE ZC","DATE","TIME","HOUR","DATE-12","TIME-12","HOUR-12","AUTO ID*","PULSES","MATCHING","MATCH RATIO","MARGIN","ALTERNATE 1","ALTERNATE 2","N","Fc","Sc","Dur","Fmax","Fmin","Fmean","TBC","Fk","Tk","S1","Tc","Qual","FILES","MANUAL ID","ORGID","USERID","REVIEW ORGID","REVIEW USERID","INPATHMD5","OUTPATHMD5FS","OUTPATHMD5ZC"
"/Volumes/LAUREN/SERC 2021/Farnesene 2/4655_d/Data","/Volumes/LAUREN/SERC 2021/Farnesene 2/4655_d/Output","","SMU04655_20210927_194535.zc","0","0","14.998106","","","2021-09-27","19:45:35","19","2021-09-27","07:45:35","7","EPTFUS","84","53","0.631","0.299858","TADBRA","LASNOC","84","28.184","29.23","6.746","40.206","27.435","31.318","178.91","28.949","4.956","207.93","6.001","25.62","1","","","","","","jMQzLDOOTYWTgVd/Fh9QAw==","",""
"/Volumes/LAUREN/SERC 2021/Farnesene 2/4655_d/Data","/Volumes/LAUREN/SERC 2021/Farnesene 2/4655_d/Output","","SMU04655_20210927_222256.zc","0","0","14.989477","","","2021-09-27","22:22:56","22","2021-09-27","10:22:56","10","EPTFUS","143","52","0.364","0.190843","TADBRA","LASNOC","143","27.349","16.22","7.513","34.242","26.556","28.957","109.438","27.877","5.31","115.62","6.459","54.16","1","","","","","","iJig+W8vFzINpvy7S5nZXA==","",""
"/Volumes/LAUREN/SERC 2021/Farnesene 2/4655_d/Data","/Volumes/LAUREN/SERC 2021/Farnesene 2/4655_d/Output","","SMU04655_20210927_223110.zc","0","0","14.997451","","","2021-09-27","22:31:10","22","2021-09-27","10:31:10","10","EPTFUS","87","43","0.494","0.25112","LASNOC","TADBRA","87","28.359","20.95","5.235","37.329","27.644","30.478","171.729","28.924","3.614","189.68","4.603","26.49","1","","","","","","XqwPYBX6UFusf4qTlwKx/A==","",""
"/Volumes/LAUREN/SERC 2021/Farnesene 2/4655_d/Data","/Volumes/LAUREN/SERC 2021/Farnesene 2/4655_d/Output","","SMU04655_20210927_220134.zc","0","0","14.99523","","","2021-09-27","22:01:34","22","2021-09-27","10:01:34","10","EPTFUS","71","39","0.549","0.256127","TADBRA","LASNOC","71","27.436","14.99","7.195","35.455","26.748","29.472","196.238","27.812","5.453","147.75","6.423","19.95","1","","","","","","b1EzAgXKUmOdhoC/7yiFCQ==","",""
"/Volumes/LAUREN/SERC 2021/Farnesene 2/4655_d/Data","/Volumes/LAUREN/SERC 2021/Farnesene 2/4655_d/Output","","SMU04655_20210927_220028.zc","0","0","14.996904","","","2021-09-27","22:00:28","22","2021-09-27","10:00:28","10","EPTFUS","60","36","0.6","0.282067","LASNOC","TADBRA","60","28.471","30.45","4.799","35.195","27.763","30.418","242.927","29.293","3.269","147.13","4.273","15.97","1","","","","","","ufCHNesMcg7nHlJ2UtbZ4w==","",""
"/Volumes/LAUREN/SERC 2021/Farnesene 2/4655_d/Data","/Volumes/LAUREN/SERC 2021/Farnesene 2/4655_d/Output","","SMU04655_20210925_193318.zc","0","0","14.993502","","","2021-09-25","19:33:18","19","2021-09-25","07:33:18","7","EPTFUS","67","31","0.463","0.259602","TADBRA","LASNOC","67","27.584","14.58","8.11","35.386","26.786","29.456","214.736","28.063","5.935","165.11","7.055","20.43","1","","","","","","TT5CKuBsw2ocUI1RNYZ6ZA==","",""
"/Volumes/LAUREN/SERC 2021/Farnesene 2/4655_d/Data","/Volumes/LAUREN/SERC 2021/Farnesene 2/4655_d/Output","","SMU04655_20210927_194519.zc","0","0","14.990491","","","2021-09-27","19:45:19","19","2021-09-27","07:45:19","7","EPTFUS","52","28","0.538","0.295729","LASNOC","TADBRA","52","28.067","32.98","5.299","34.95","27.581","30.252","272.83","28.848","3.837","148.95","4.846","18.37","1","","","","","","T7rcb4fDAk6t17a5nQRKgQ==","",""
"/Volumes/LAUREN/SERC 2021/Farnesene 2/4655_d/Data","/Volumes/LAUREN/SERC 2021/Farnesene 2/4655_d/Output","","SMU04655_20210927_215949.zc","0","0","14.994355","","","2021-09-27","21:59:49","21","2021-09-27","09:59:49","9","EPTFUS","41","26","0.634","0.258162","TADBRA","","41","28.83","28.49","3.829","34.176","28.207","30.466","332.11","29.517","2.665","191.37","3.475","11.7","1","","","","","","6ezW/4MBcGqI8FOjdStWUw==","",""
"/Volumes/LAUREN/SERC 2021/Farnesene 2/4655_d/Data","/Volumes/LAUREN/SERC 2021/Farnesene 2/4655_d/Output","","SMU04655_20210927_194215.zc","0","0","14.993362","","","2021-09-27","19:42:15","19","2021-09-27","07:42:15","7","EPTFUS","50","26","0.52","0.279408","LASNOC","TADBRA","50","28.278","34.3","4.769","33.7","27.432","29.862","293.498","29.082","3.054","161.83","4.009","18.82","1","","","","","","zmvTAVTqIh2Ata+EDdwSTQ==","",""
"/Volumes/LAUREN/SERC 2021/Farnesene 2/4655_d/Data","/Volumes/LAUREN/SERC 2021/Farnesene 2/4655_d/Output","","SMU04655_20210927_193558.zc","0","0","13.324916","","","2021-09-27","19:35:58","19","2021-09-27","07:35:58","7","EPTFUS","59","26","0.441","0.215907","TADBRA","LASNOC","59","28.2","26.72","5.207","34.712","27.279","29.736","151.24","28.725","3.418","124.76","4.311","18.88","1","","","","","","AklERRZBHXlknBfSEjZrlA==","",""
