INDIR,OUTDIR,FOLDER,IN FILE,CHANNEL,OFFSET,DURATION,OUT FILE FS,OUT FILE ZC,DATE,TIME,HOUR,DATE-12,TIME-12,HOUR-12,AUTO ID*,PULSES,MATCHING,MATCH RATIO,MARGIN,ALTERNATE 1,ALTERNATE 2,N,Fc,Sc,Dur,Fmax,Fmin,Fmean,TBC,Fk,Tk,S1,Tc,Qual,FILES,MANUAL ID,ORGID,USERID,REVIEW ORGID,REVIEW USERID,INPATHMD5,OUTPATHMD5FS,OUTPATHMD5ZC
/Volumes/LAUREN/SERC 2021/Indole 3/1708/Data,/Volumes/LAUREN/SERC 2021/Indole 3/1708/Output_noTABR,,SMU01708_20210912_211204.zc,0,0,14.706376,,,2021-09-12,21:12:04,21,2021-09-12,9:12:04,9,EPTFUS,92,80,0.87,0.384409,LASNOC,LASCIN,92,29.545,37.39,6.154,51.772,28.814,35.305,128.616,30.741,4.765,247.74,5.793,26.6,1,,,,,,rwpETdsONdccZMOykvdAFg==,,
/Volumes/LAUREN/SERC 2021/Indole 3/1708/Data,/Volumes/LAUREN/SERC 2021/Indole 3/1708/Output_noTABR,,SMU01708_20210912_211244.zc,0,0,14.945338,,,2021-09-12,21:12:44,21,2021-09-12,9:12:44,9,EPTFUS,89,79,0.888,0.392594,LASNOC,LASCIN,89,29.283,24.53,6.475,52.121,28.654,35.175,123.972,29.933,5.211,341.35,6.122,22.38,1,,,,,,PLWWorCMab3zTh2BTlPFRg==,,
/Volumes/LAUREN/SERC 2021/Indole 3/1708/Data,/Volumes/LAUREN/SERC 2021/Indole 3/1708/Output_noTABR,,SMU01708_20210916_003457.zc,0,0,14.655014,,,2021-09-16,0:34:57,0,2021-09-15,12:34:57,12,EPTFUS,85,77,0.906,0.344256,LASNOC,LASCIN,85,28.79,43.33,7.668,46.252,27.566,34.015,156.927,30.373,5.59,209.84,6.903,19.22,1,,,,,,X3bY9ZCrRS5vXPGewlNEXQ==,,
/Volumes/LAUREN/SERC 2021/Indole 3/1708/Data,/Volumes/LAUREN/SERC 2021/Indole 3/1708/Output_noTABR,,SMU01708_20210912_235400.zc,0,0,14.994616,,,2021-09-12,23:54:00,23,2021-09-12,11:54:00,11,EPTFUS,93,74,0.796,0.155823,LASBOR,,93,31.402,36.69,7.152,50.859,30.661,36.679,148.848,32.682,5.384,197.75,6.618,22.85,1,,,,,,nd/bq7PZUFRh5HxDZPGYGQ==,,
/Volumes/LAUREN/SERC 2021/Indole 3/1708/Data,/Volumes/LAUREN/SERC 2021/Indole 3/1708/Output_noTABR,,SMU01708_20210914_235957.zc,0,0,13.647701,,,2021-09-14,23:59:57,23,2021-09-14,11:59:57,11,EPTFUS,91,73,0.802,0.360797,LASNOC,LASCIN,91,29.244,30.78,5.984,42.585,28.602,32.686,116.969,30.121,4.331,230.43,5.395,26.08,1,,,,,,l5ky0udIp5IkumRd0BOZjw==,,
/Volumes/LAUREN/SERC 2021/Indole 3/1708/Data,/Volumes/LAUREN/SERC 2021/Indole 3/1708/Output_noTABR,,SMU01708_20210915_224206.zc,0,0,14.996806,,,2021-09-15,22:42:06,22,2021-09-15,10:42:06,10,EPTFUS,80,72,0.9,0.367475,LASNOC,LASCIN,80,29.762,72.25,5.124,47.815,28.765,34.733,167.085,31.598,3.655,242.42,4.736,19.51,1,,,,,,ElBEa9UHmL0LU7l1EisXKQ==,,
/Volumes/LAUREN/SERC 2021/Indole 3/1708/Data,/Volumes/LAUREN/SERC 2021/Indole 3/1708/Output_noTABR,,SMU01708_20210914_234210.zc,0,0,14.430056,,,2021-09-14,23:42:10,23,2021-09-14,11:42:10,11,EPTFUS,80,71,0.887,0.400928,LASNOC,LASCIN,80,29.261,36.61,5.306,43.329,28.715,33.381,182.393,30.194,4.011,250.58,5.032,20.1,1,,,,,,RDtqMLdmjj98H/2hvkAdiQ==,,
/Volumes/LAUREN/SERC 2021/Indole 3/1708/Data,/Volumes/LAUREN/SERC 2021/Indole 3/1708/Output_noTABR,,SMU01708_20210915_001453.zc,0,0,14.985848,,,2021-09-15,0:14:53,0,2021-09-14,12:14:53,12,EPTFUS,77,70,0.909,0.433587,LASNOC,LASCIN,77,29.096,38.26,5.651,43.626,28.588,33.245,168.038,29.925,4.297,237.29,5.29,20.25,1,,,,,,8gOEgdHW+i8CZQWwgcb6yw==,,
/Volumes/LAUREN/SERC 2021/Indole 3/1708/Data,/Volumes/LAUREN/SERC 2021/Indole 3/1708/Output_noTABR,,SMU01708_20210912_204841.zc,0,0,14.999265,,,2021-09-12,20:48:41,20,2021-09-12,8:48:41,8,EPTFUS,79,70,0.886,0.309025,LASNOC,LASCIN,79,30.549,30.52,6.54,48.49,29.744,35.492,147.787,31.482,5.062,240.16,6.059,21.37,1,,,,,,3ePoNpZElKIa8eVaTCmrlw==,,
/Volumes/LAUREN/SERC 2021/Indole 3/1708/Data,/Volumes/LAUREN/SERC 2021/Indole 3/1708/Output_noTABR,,SMU01708_20210913_201502.zc,0,0,14.93971,,,2021-09-13,20:15:02,20,2021-09-13,8:15:02,8,EPTFUS,81,70,0.864,0.307177,LASNOC,LASCIN,81,31.063,70.22,5.217,51.164,29.812,36.527,163.864,33.022,3.665,318.62,4.729,19.41,1,,,,,,XqaJ1YQW1Urq2btEdlSnTA==,,
