INDIR,OUTDIR,FOLDER,IN FILE,CHANNEL,OFFSET,DURATION,OUT FILE FS,OUT FILE ZC,DATE,TIME,HOUR,DATE-12,TIME-12,HOUR-12,AUTO ID*,PULSES,MATCHING,MATCH RATIO,MARGIN,ALTERNATE 1,ALTERNATE 2,N,Fc,Sc,Dur,Fmax,Fmin,Fmean,TBC,Fk,Tk,S1,Tc,Qual,FILES,MANUAL ID,ORGID,USERID,REVIEW ORGID,REVIEW USERID,INPATHMD5,OUTPATHMD5FS,OUTPATHMD5ZC
/Volumes/LAUREN/SERC 2021/Indole 3/1676/Data,/Volumes/LAUREN/SERC 2021/Indole 3/1676/Output_noTABR,,SMU01676_20210913_003329.zc,0,0,13.475858,,,9/13/21,0:33:29,0,2021-09-12,12:33:29,12,EPTFUS,132,116,0.879,0.420489,LASNOC,LASCIN,132,29.435,37.85,5.983,48.834,28.675,34.644,100.026,30.51,4.466,266.62,5.574,29.52,1,,,,,,qiJDpb4DaUdhwjmXU5hEGA==,,
/Volumes/LAUREN/SERC 2021/Indole 3/1676/Data,/Volumes/LAUREN/SERC 2021/Indole 3/1676/Output_noTABR,,SMU01676_20210914_203005.zc,0,0,14.98599,,,9/14/21,20:30:05,20,2021-09-14,8:30:05,8,EPTFUS,136,116,0.853,0.358941,LASNOC,LASCIN,136,29.208,29.57,5.328,45.614,28.788,34.011,109.889,29.834,4.202,256.17,5.019,36.34,1,,,,,,WyK1h1y5zLe2DBJ99Kg28A==,,
/Volumes/LAUREN/SERC 2021/Indole 3/1676/Data,/Volumes/LAUREN/SERC 2021/Indole 3/1676/Output_noTABR,,SMU01676_20210912_210912.zc,0,0,13.843832,,,9/12/21,21:09:12,21,2021-09-12,9:09:12,9,EPTFUS,125,113,0.904,0.350989,LASNOC,LASCIN,125,30.437,40.07,5.314,49.904,29.913,35.889,110.788,31.391,4.094,305.03,5.014,29.61,1,,,,,,lAjrbMD+bRCN+zFLr9CCpA==,,
/Volumes/LAUREN/SERC 2021/Indole 3/1676/Data,/Volumes/LAUREN/SERC 2021/Indole 3/1676/Output_noTABR,,SMU01676_20210912_204031.zc,0,0,15.001356,,,9/12/21,20:40:31,20,2021-09-12,8:40:31,8,EPTFUS,113,109,0.965,0.379874,LASNOC,,113,30.458,85.56,5.003,53.037,29.159,36.708,125.16,33.36,3.31,163.96,4.532,24.71,1,,,,,,8V3Uy6fcDMDjsOhh5K3lCA==,,
/Volumes/LAUREN/SERC 2021/Indole 3/1676/Data,/Volumes/LAUREN/SERC 2021/Indole 3/1676/Output_noTABR,,SMU01676_20210912_210754.zc,0,0,13.31927,,,9/12/21,21:07:54,21,2021-09-12,9:07:54,9,EPTFUS,126,109,0.865,0.320639,LASNOC,LASCIN,126,29.781,46.33,5.058,42.962,29.023,33.549,106.461,30.951,3.743,227.16,4.656,42.11,1,,,,,,qzcqbXAWgCZMZlabqxzDqA==,,
/Volumes/LAUREN/SERC 2021/Indole 3/1676/Data,/Volumes/LAUREN/SERC 2021/Indole 3/1676/Output_noTABR,,SMU01676_20210912_210415.zc,0,0,12.542061,,,9/12/21,21:04:15,21,2021-09-12,9:04:15,9,EPTFUS,124,108,0.871,0.388623,LASNOC,LASCIN,124,30.146,48.1,5.884,49.133,29.124,35.071,104.459,31.523,4.299,260.8,5.327,28.87,1,,,,,,D9u4YGRTg3OakoyPxElphg==,,
/Volumes/LAUREN/SERC 2021/Indole 3/1676/Data,/Volumes/LAUREN/SERC 2021/Indole 3/1676/Output_noTABR,,SMU01676_20210913_202819.zc,0,0,13.180254,,,9/13/21,20:28:19,20,2021-09-13,8:28:19,8,EPTFUS,125,108,0.864,0.321724,LASNOC,LASCIN,125,30.109,54.45,5.532,50.79,29.397,35.948,106.253,31.411,4.266,335.58,5.2,30.45,1,,,,,,E9TnNIV+KdqKQz8UA0jUyA==,,
/Volumes/LAUREN/SERC 2021/Indole 3/1676/Data,/Volumes/LAUREN/SERC 2021/Indole 3/1676/Output_noTABR,,SMU01676_20210912_201139.zc,0,0,12.808226,,,9/12/21,20:11:39,20,2021-09-12,8:11:39,8,EPTFUS,134,108,0.806,0.368968,LASNOC,LASCIN,134,28.76,30.39,5.984,44.632,27.865,32.62,86.781,29.492,4.384,270.39,5.369,33.76,1,,,,,,757z5ZaPAt1jHkxo9z+0Fw==,,
/Volumes/LAUREN/SERC 2021/Indole 3/1676/Data,/Volumes/LAUREN/SERC 2021/Indole 3/1676/Output_noTABR,,SMU01676_20210912_210841.zc,0,0,11.643347,,,9/12/21,21:08:41,21,2021-09-12,9:08:41,9,EPTFUS,121,107,0.884,0.352042,LASNOC,LASCIN,121,30.211,40.87,5.898,48.735,29.469,35.158,98.592,31.4,4.43,248.6,5.464,29.53,1,,,,,,7kO5RF+QhgKM/e+lKiYHdg==,,
/Volumes/LAUREN/SERC 2021/Indole 3/1676/Data,/Volumes/LAUREN/SERC 2021/Indole 3/1676/Output_noTABR,,SMU01676_20210912_210329.zc,0,0,12.34934,,,9/12/21,21:03:29,21,2021-09-12,9:03:29,9,EPTFUS,122,106,0.869,0.404671,LASNOC,LASCIN,122,29.517,34.75,6.302,47.73,28.964,34.508,102.863,30.386,4.943,257.7,5.883,33.3,1,,,,,,28CvZWHp65Un7L/MDmkHBg==,,
