"INDIR","OUTDIR","FOLDER","IN FILE","CHANNEL","OFFSET","DURATION","OUT FILE FS","OUT FILE ZC","DATE","TIME","HOUR","DATE-12","TIME-12","HOUR-12","AUTO ID*","PULSES","MATCHING","MATCH RATIO","MARGIN","ALTERNATE 1","ALTERNATE 2","N","Fc","Sc","Dur","Fmax","Fmin","Fmean","TBC","Fk","Tk","S1","Tc","Qual","FILES","MANUAL ID","ORGID","USERID","REVIEW ORGID","REVIEW USERID","INPATHMD5","OUTPATHMD5FS","OUTPATHMD5ZC"
"/Volumes/Maynard/SERC audio 2021/Indole/4608 9.2/Data","/Volumes/Maynard/SERC audio 2021/Indole/4608 9.2/Bat output","","SMU04608_20210828_024233.zc","0","0","11.656385","","","2021-08-28","02:42:33","2","2021-08-27","14:42:33","14","EPTFUS","104","96","0.923","0.355981","LASNOC","TADBRA","104","30.225","29.23","5.493","44.625","29.131","33.814","112.956","30.967","4.02","245.8","4.975","30.87","1","","","","","","UAhSGkpdBnnQD0DTjZ13iw==","",""
"/Volumes/Maynard/SERC audio 2021/Indole/4608 9.2/Data","/Volumes/Maynard/SERC audio 2021/Indole/4608 9.2/Bat output","","SMU04608_20210827_224245.zc","0","0","14.486648","","","2021-08-27","22:42:45","22","2021-08-27","10:42:45","10","EPTFUS","102","90","0.882","0.364563","LASNOC","TADBRA","102","29.664","37.71","5.114","44.1","29.006","33.618","140.116","30.66","3.817","173.51","4.743","25.07","1","","","","","","6h/jiho6WrscFLgDucyGeA==","",""
"/Volumes/Maynard/SERC audio 2021/Indole/4608 9.2/Data","/Volumes/Maynard/SERC audio 2021/Indole/4608 9.2/Bat output","","SMU04608_20210828_024520.zc","0","0","12.345626","","","2021-08-28","02:45:20","2","2021-08-27","14:45:20","14","EPTFUS","99","86","0.869","0.360557","TADBRA","LASNOC","99","29.82","23.37","5.822","48.614","29.137","34.59","118.388","30.387","4.438","233.97","5.367","26.55","1","","","","","","qCWqddBt+pjQ7fLSh82YOg==","",""
"/Volumes/Maynard/SERC audio 2021/Indole/4608 9.2/Data","/Volumes/Maynard/SERC audio 2021/Indole/4608 9.2/Bat output","","SMU04608_20210830_012154.zc","0","0","14.975801","","","2021-08-30","01:21:54","1","2021-08-29","13:21:54","13","EPTFUS","105","85","0.81","0.297607","LASNOC","TADBRA","105","29.589","52.18","4.634","42.34","28.926","32.978","150.09","30.964","3.292","171.84","4.307","23.7","1","","","","","","MEq162Lug7OwHiF0qQq08A==","",""
"/Volumes/Maynard/SERC audio 2021/Indole/4608 9.2/Data","/Volumes/Maynard/SERC audio 2021/Indole/4608 9.2/Bat output","","SMU04608_20210830_225920.zc","0","0","14.557252","","","2021-08-30","22:59:20","22","2021-08-30","10:59:20","10","EPTFUS","93","84","0.903","0.359577","LASNOC","TADBRA","93","29.197","25.24","5.716","48.946","28.674","34.7","156.997","29.893","4.57","253.29","5.4","22.77","1","","","","","","mMTfsjf/xqxDdw09WEu4kQ==","",""
"/Volumes/Maynard/SERC audio 2021/Indole/4608 9.2/Data","/Volumes/Maynard/SERC audio 2021/Indole/4608 9.2/Bat output","","SMU04608_20210827_224201.zc","0","0","13.360641","","","2021-08-27","22:42:01","22","2021-08-27","10:42:01","10","EPTFUS","98","84","0.857","0.3267","TADBRA","LASNOC","98","29.437","33.48","5.703","45.188","28.795","33.867","135.065","30.207","4.472","187.78","5.338","27.36","1","","","","","","CSkLJhfRGIG7SsYnQ+8JeQ==","",""
"/Volumes/Maynard/SERC audio 2021/Indole/4608 9.2/Data","/Volumes/Maynard/SERC audio 2021/Indole/4608 9.2/Bat output","","SMU04608_20210828_013535.zc","0","0","11.790731","","","2021-08-28","01:35:35","1","2021-08-27","13:35:35","13","EPTFUS","107","83","0.776","0.270448","TADBRA","LASNOC","107","29.468","33.21","6.01","43.459","28.643","33.242","92.639","30.192","4.609","159.99","5.474","32.68","1","","","","","","rje8MAzNa2ZX/GwXPCo2KA==","",""
"/Volumes/Maynard/SERC audio 2021/Indole/4608 9.2/Data","/Volumes/Maynard/SERC audio 2021/Indole/4608 9.2/Bat output","","SMU04608_20210827_234747.zc","0","0","14.088469","","","2021-08-27","23:47:47","23","2021-08-27","11:47:47","11","EPTFUS","103","82","0.796","0.322797","LASNOC","TADBRA","103","29.52","33.84","5.368","43.894","28.995","33.661","136.632","30.424","4.091","203.66","5.032","21.14","1","","","","","","zCNaBwZ5uvB/ioVuVZ4M1w==","",""
"/Volumes/Maynard/SERC audio 2021/Indole/4608 9.2/Data","/Volumes/Maynard/SERC audio 2021/Indole/4608 9.2/Bat output","","SMU04608_20210830_013833.zc","0","0","14.999852","","","2021-08-30","01:38:33","1","2021-08-29","13:38:33","13","EPTFUS","82","81","0.988","0.340125","LASNOC","TADBRA","82","29.223","58.03","5.226","45.242","28.397","34.062","145.632","30.791","3.719","213.09","4.823","23.31","1","","","","","","WB51C5KKDhXBIhPe8a7z7A==","",""
"/Volumes/Maynard/SERC audio 2021/Indole/4608 9.2/Data","/Volumes/Maynard/SERC audio 2021/Indole/4608 9.2/Bat output","","SMU04608_20210828_044032.zc","0","0","14.997207","","","2021-08-28","04:40:32","4","2021-08-27","16:40:32","16","EPTFUS","93","81","0.871","0.261097","LASNOC","TADBRA","93","32.012","63.69","5.231","50.902","30.682","37.656","134.035","33.834","3.728","187.74","4.714","22.55","1","","","","","","NuMMZG2XX0/MMdCPQaHmkQ==","",""
