INDIR,OUTDIR,FOLDER,IN FILE,CHANNEL,OFFSET,DURATION,OUT FILE FS,OUT FILE ZC,DATE,TIME,HOUR,DATE-12,TIME-12,HOUR-12,AUTO ID*,PULSES,MATCHING,MATCH RATIO,MARGIN,ALTERNATE 1,ALTERNATE 2,N,Fc,Sc,Dur,Fmax,Fmin,Fmean,TBC,Fk,Tk,S1,Tc,Qual,FILES,MANUAL ID,ORGID,USERID,REVIEW ORGID,REVIEW USERID,INPATHMD5,OUTPATHMD5FS,OUTPATHMD5ZC
/Volumes/LAUREN/SERC 2021/Farnesene 1/4604_c/Data,/Volumes/LAUREN/SERC 2021/Farnesene 1/4604_c/Output_noTABR,,SMU04604_20210923_195704.zc,0,0,14.585433,,,9/23/21,19:57:04,19,2021-09-23,7:57:04,7,EPTFUS,112,80,0.714,0.296627,LASNOC,LASCIN,112,28.728,26.43,5.605,42.166,28.106,32.25,133.05,29.349,4.302,269.37,5.15,33.02,1,,,,,,k2UDvMlE3KTFlpOpQT8V/g==,,
/Volumes/LAUREN/SERC 2021/Farnesene 1/4604_c/Data,/Volumes/LAUREN/SERC 2021/Farnesene 1/4604_c/Output_noTABR,,SMU04604_20210921_194658.zc,0,0,9.907362,,,9/21/21,19:46:58,19,2021-09-21,7:46:58,7,EPTFUS,115,77,0.67,0.308319,LASNOC,LASCIN,115,28.888,28.26,6.203,41.67,27.95,31.572,92.454,29.68,4.429,227.71,5.519,35,1,,,,,,kY0rmlxhc5nOCCb4uPeoEw==,,
/Volumes/LAUREN/SERC 2021/Farnesene 1/4604_c/Data,/Volumes/LAUREN/SERC 2021/Farnesene 1/4604_c/Output_noTABR,,SMU04604_20210921_224003.zc,0,0,12.100124,,,9/21/21,22:40:03,22,2021-09-21,10:40:03,10,EPTFUS,137,77,0.562,0.251401,LASNOC,LASCIN,137,27.823,23.47,7.266,38.15,27.235,30.118,101.492,28.438,5.25,135.94,6.385,39.08,1,,,,,,ilb8yXNte5jpK6+fPCKgiA==,,
/Volumes/LAUREN/SERC 2021/Farnesene 1/4604_c/Data,/Volumes/LAUREN/SERC 2021/Farnesene 1/4604_c/Output_noTABR,,SMU04604_20210921_232355.zc,0,0,14.547348,,,9/21/21,23:23:55,23,2021-09-21,11:23:55,11,EPTFUS,116,76,0.655,0.296854,LASNOC,LASCIN,116,27.32,16.9,8.311,41.561,26.798,30.765,135.859,27.715,6.477,161.87,7.534,35.96,1,,,,,,/6imIlgVA9j8ElOdLFXs3Q==,,
/Volumes/LAUREN/SERC 2021/Farnesene 1/4604_c/Data,/Volumes/LAUREN/SERC 2021/Farnesene 1/4604_c/Output_noTABR,,SMU04604_20210923_195543.zc,0,0,14.343364,,,9/23/21,19:55:43,19,2021-09-23,7:55:43,7,EPTFUS,121,75,0.62,0.310662,LASNOC,LASCIN,121,28.739,36.28,5.159,41.049,28.001,31.943,121.433,29.582,3.807,224,4.737,39.43,1,,,,,,oFfhZUa3V+lqf1G2vDGBPQ==,,
/Volumes/LAUREN/SERC 2021/Farnesene 1/4604_c/Data,/Volumes/LAUREN/SERC 2021/Farnesene 1/4604_c/Output_noTABR,,SMU04604_20210921_223557.zc,0,0,11.095741,,,9/21/21,22:35:57,22,2021-09-21,10:35:57,10,EPTFUS,157,74,0.471,0.256352,LASNOC,LASCIN,157,27.508,25.49,6.783,36.164,26.989,29.7,75.356,28.141,5.027,111.14,6.124,44.86,1,,,,,,bkIzJTRc5FLB9AcO/sBW+w==,,
/Volumes/LAUREN/SERC 2021/Farnesene 1/4604_c/Data,/Volumes/LAUREN/SERC 2021/Farnesene 1/4604_c/Output_noTABR,,SMU04604_20210921_223714.zc,0,0,14.999362,,,9/21/21,22:37:14,22,2021-09-21,10:37:14,10,EPTFUS,139,73,0.525,0.218313,LASNOC,LASCIN,139,27.61,16.38,7.442,38.477,26.853,30.012,120.781,28.286,5.41,134.02,6.672,45.79,1,,,,,,pMagZG55xtZfFUSFZVkfDg==,,
/Volumes/LAUREN/SERC 2021/Farnesene 1/4604_c/Data,/Volumes/LAUREN/SERC 2021/Farnesene 1/4604_c/Output_noTABR,,SMU04604_20210921_023344.zc,0,0,15.001486,,,9/21/21,2:33:44,2,2021-09-20,14:33:44,14,EPTFUS,97,72,0.742,0.326522,LASNOC,LASCIN,97,28.436,34.64,5.73,43.427,27.829,32.764,160.203,29.274,4.329,204.39,5.299,23.2,1,,,,,,pimt8dH3yVXpZ8sIYIVghw==,,
/Volumes/LAUREN/SERC 2021/Farnesene 1/4604_c/Data,/Volumes/LAUREN/SERC 2021/Farnesene 1/4604_c/Output_noTABR,,SMU04604_20210921_215336.zc,0,0,12.127477,,,9/21/21,21:53:36,21,2021-09-21,9:53:36,9,EPTFUS,108,72,0.667,0.311065,LASNOC,LASCIN,108,28.926,20.19,6.593,41.982,27.862,32.258,116.586,29.539,4.947,194.36,5.945,37.49,1,,,,,,ufv88iJ5MAhxSSfUKvkGmg==,,
/Volumes/LAUREN/SERC 2021/Farnesene 1/4604_c/Data,/Volumes/LAUREN/SERC 2021/Farnesene 1/4604_c/Output_noTABR,,SMU04604_20210921_214330.zc,0,0,14.284752,,,9/21/21,21:43:30,21,2021-09-21,9:43:30,9,EPTFUS,96,70,0.729,0.334508,LASNOC,LASCIN,96,27.571,24.55,8.159,42.853,26.828,31.51,156.9,28.48,6.37,207.56,7.499,26.27,1,,,,,,1TdY8y7ZCKKYKyO0i0aJ3Q==,,
/Volumes/LAUREN/SERC 2021/Farnesene 1/4604_c/Data,/Volumes/LAUREN/SERC 2021/Farnesene 1/4604_c/Output_noTABR,,SMU04604_20210921_204939.zc,0,0,14.994112,,,9/21/21,20:49:39,20,2021-09-21,8:49:39,8,EPTFUS,100,70,0.7,0.354174,LASNOC,LASCIN,100,28.332,38.52,5.696,42.351,27.617,31.857,144.92,29.22,4.293,233.88,5.279,25.52,1,,,,,,sAMsJmUwHompRn0BJl88Ug==,,
/Volumes/LAUREN/SERC 2021/Farnesene 1/4604_c/Data,/Volumes/LAUREN/SERC 2021/Farnesene 1/4604_c/Output_noTABR,,SMU04604_20210921_215359.zc,0,0,13.690457,,,9/21/21,21:53:59,21,2021-09-21,9:53:59,9,EPTFUS,101,70,0.693,0.284808,LASNOC,LASCIN,101,28.072,36.89,6.984,41.291,27.237,31.429,136.975,29.209,5.204,160.19,6.324,28.36,1,,,,,,Wt09Du761TcswgJMs1qt8g==,,
