INDIR,OUTDIR,FOLDER,IN FILE,CHANNEL,OFFSET,DURATION,OUT FILE FS,OUT FILE ZC,DATE,TIME,HOUR,DATE-12,TIME-12,HOUR-12,AUTO ID*,PULSES,MATCHING,MATCH RATIO,MARGIN,ALTERNATE 1,ALTERNATE 2,N,Fc,Sc,Dur,Fmax,Fmin,Fmean,TBC,Fk,Tk,S1,Tc,Qual,FILES,MANUAL ID,ORGID,USERID,REVIEW ORGID,REVIEW USERID,INPATHMD5,OUTPATHMD5FS,OUTPATHMD5ZC
/Volumes/LAUREN/SERC 2021/Farnesene 2/4614_c/Data,/Volumes/LAUREN/SERC 2021/Farnesene 2/4614_c/Output_noTABR,,SMU04614_20210927_233329.zc,0,0,14.989478,,,2021-09-27,23:33:29,23,2021-09-27,11:33:29,11,EPTFUS,59,37,0.627,0.290299,LASNOC,LASCIN,59,26.755,21.55,6.477,34.22,26.277,28.856,178.869,27.159,4.916,139.5,5.812,19.12,1,,,,,,omJzZufHjsinbo5jCCsWrQ==,,
/Volumes/LAUREN/SERC 2021/Farnesene 2/4614_c/Data,/Volumes/LAUREN/SERC 2021/Farnesene 2/4614_c/Output_noTABR,,SMU04614_20210927_215941.zc,0,0,11.795622,,,2021-09-27,21:59:41,21,2021-09-27,9:59:41,9,EPTFUS,46,29,0.63,0.263559,LASNOC,LASCIN,46,28.441,31.42,5.265,42.947,27.928,31.488,184.469,29.095,3.894,234.8,4.86,20.7,1,,,,,,wtdAzE74kPyQP/7vxkwBZw==,,
/Volumes/LAUREN/SERC 2021/Farnesene 2/4614_c/Data,/Volumes/LAUREN/SERC 2021/Farnesene 2/4614_c/Output_noTABR,,SMU04614_20210927_213717.zc,0,0,14.997855,,,2021-09-27,21:37:17,21,2021-09-27,9:37:17,9,EPTFUS,55,28,0.509,0.266054,LASNOC,LASCIN,55,27.47,24.96,5.736,33.814,26.828,29.071,257.496,28.004,4.059,136.94,4.994,19.97,1,,,,,,s6j2VOsayL5fIktkZrh1uA==,,
/Volumes/LAUREN/SERC 2021/Farnesene 2/4614_c/Data,/Volumes/LAUREN/SERC 2021/Farnesene 2/4614_c/Output_noTABR,,SMU04614_20210927_220435.zc,0,0,14.995665,,,2021-09-27,22:04:35,22,2021-09-27,10:04:35,10,EPTFUS,34,26,0.765,0.403236,LASNOC,LASCIN,34,28.929,29.21,5.88,45.412,28.369,33.386,213.666,29.641,4.537,262.68,5.464,9.84,1,,,,,,fx6Qdsfl6P7q7kNbCVj3+A==,,
/Volumes/LAUREN/SERC 2021/Farnesene 2/4614_c/Data,/Volumes/LAUREN/SERC 2021/Farnesene 2/4614_c/Output_noTABR,,SMU04614_20210927_220528.zc,0,0,11.526168,,,2021-09-27,22:05:28,22,2021-09-27,10:05:28,10,EPTFUS,21,17,0.81,0.358829,LASNOC,LASCIN,21,29.483,43.46,5.693,45.1,28.763,33.529,190.201,30.725,4.157,196.64,5.331,5,1,,,,,,/3C0pY59tu6/IeiYxoJEiA==,,
/Volumes/LAUREN/SERC 2021/Farnesene 2/4614_c/Data,/Volumes/LAUREN/SERC 2021/Farnesene 2/4614_c/Output_noTABR,,SMU04614_20210927_195132.zc,0,0,11.357708,,,2021-09-27,19:51:32,19,2021-09-27,7:51:32,7,EPTFUS,39,17,0.436,0.186376,LASNOC,LASCIN,39,27.02,28.34,7.318,33.385,26.005,28.415,209.28,27.875,5.068,31.89,6.241,12.07,1,,,,,,/iX3vaJtJjdTqJbkzqUoJQ==,,
/Volumes/LAUREN/SERC 2021/Farnesene 2/4614_c/Data,/Volumes/LAUREN/SERC 2021/Farnesene 2/4614_c/Output_noTABR,,SMU04614_20210927_233038.zc,0,0,14.994509,,,2021-09-27,23:30:38,23,2021-09-27,11:30:38,11,EPTFUS,34,12,0.353,0.176935,LASNOC,LASCIN,34,28.055,20.72,6.984,36.614,27.319,29.849,276.623,28.561,5.041,81.14,5.944,16.39,1,,,,,,qAPidAGidf0gc6jLHoQ92Q==,,
/Volumes/LAUREN/SERC 2021/Farnesene 2/4614_c/Data,/Volumes/LAUREN/SERC 2021/Farnesene 2/4614_c/Output_noTABR,,SMU04614_20210927_203305.zc,0,0,14.992414,,,2021-09-27,20:33:05,20,2021-09-27,8:33:05,8,EPTFUS,16,10,0.625,0.264169,LASNOC,,16,28.472,23.12,6.857,36.233,27.944,30.206,447.971,29.074,5.071,150.49,6.277,3.44,1,,,,,,HWwGbxMII6cLOw7C/9/4RA==,,
/Volumes/LAUREN/SERC 2021/Farnesene 2/4614_c/Data,/Volumes/LAUREN/SERC 2021/Farnesene 2/4614_c/Output_noTABR,,SMU04614_20210927_203221.zc,0,0,14.575846,,,2021-09-27,20:32:21,20,2021-09-27,8:32:21,8,EPTFUS,19,10,0.526,0.306119,,,19,29.467,11.85,4.774,36.011,28.499,30.82,170.503,29.684,3.369,187.51,4.017,7.77,1,,,,,,RPFPjrbD/ZZP/Z5smUfWRA==,,
/Volumes/LAUREN/SERC 2021/Farnesene 2/4614_c/Data,/Volumes/LAUREN/SERC 2021/Farnesene 2/4614_c/Output_noTABR,,SMU04614_20210928_003847.zc,0,0,8.399222,,,2021-09-28,0:38:47,0,2021-09-27,12:38:47,12,EPTFUS,19,10,0.526,0.258514,LASNOC,LASCIN,19,28.326,16.23,6.025,35.207,27.789,30.339,241.902,28.724,4.632,143.82,5.482,4.83,1,,,,,,C0NpPWPRfpt1YXxgRWIaIw==,,
