"INDIR","OUTDIR","FOLDER","IN FILE","CHANNEL","OFFSET","DURATION","OUT FILE FS","OUT FILE ZC","DATE","TIME","HOUR","DATE-12","TIME-12","HOUR-12","AUTO ID*","PULSES","MATCHING","MATCH RATIO","MARGIN","ALTERNATE 1","ALTERNATE 2","N","Fc","Sc","Dur","Fmax","Fmin","Fmean","TBC","Fk","Tk","S1","Tc","Qual","FILES","MANUAL ID","ORGID","USERID","REVIEW ORGID","REVIEW USERID","INPATHMD5","OUTPATHMD5FS","OUTPATHMD5ZC"
"/Volumes/Maynard/SERC audio 2021/Indole/4614 9.10/Data","/Volumes/Maynard/SERC audio 2021/Indole/4614 9.10/Bat output","","SMU04614_20210902_201855.zc","0","0","9.578975","","","2021-09-02","20:18:55","20","2021-09-02","08:18:55","8","EPTFUS","85","66","0.776","0.316016","TADBRA","LASNOC","85","29.12","28.27","5.69","44.333","28.462","33.116","114.343","29.793","4.269","262.17","5.193","23.52","1","","","","","","/5tVXl2bzbZqMN0sHsrsOg==","",""
"/Volumes/Maynard/SERC audio 2021/Indole/4614 9.10/Data","/Volumes/Maynard/SERC audio 2021/Indole/4614 9.10/Bat output","","SMU04614_20210909_203151.zc","0","0","12.472844","","","2021-09-09","20:31:51","20","2021-09-09","08:31:51","8","EPTFUS","29","24","0.828","0.408783","TADBRA","","29","26.621","33.35","7.982","40.036","25.756","30.158","229.493","27.347","5.966","233.95","7.197","8","1","","","","","","dKMJF7+lJ1DmpY6AUNH+Lw==","",""
"/Volumes/Maynard/SERC audio 2021/Indole/4614 9.10/Data","/Volumes/Maynard/SERC audio 2021/Indole/4614 9.10/Bat output","","SMU04614_20210907_221740.zc","0","0","12.8592","","","2021-09-07","22:17:40","22","2021-09-07","10:17:40","10","EPTFUS","28","23","0.821","0.428389","TADBRA","","28","29.243","54.37","5.002","42.871","28.756","33.307","151.081","30.612","3.647","230.93","4.768","6.27","1","","","","","","5yuRezsn02f2+eZIJCC4VQ==","",""
"/Volumes/Maynard/SERC audio 2021/Indole/4614 9.10/Data","/Volumes/Maynard/SERC audio 2021/Indole/4614 9.10/Bat output","","SMU04614_20210908_003311.zc","0","0","11.773348","","","2021-09-08","00:33:11","0","2021-09-07","12:33:11","12","EPTFUS","25","22","0.88","0.389272","LASNOC","TADBRA","25","29.848","41.35","3.824","38.423","29.493","32.618","202.673","30.667","2.822","211.8","3.641","7.58","1","","","","","","8F4KcZsqcyogn345j7oR1w==","",""
"/Volumes/Maynard/SERC audio 2021/Indole/4614 9.10/Data","/Volumes/Maynard/SERC audio 2021/Indole/4614 9.10/Bat output","","SMU04614_20210906_200321.zc","0","0","10.351846","","","2021-09-06","20:03:21","20","2021-09-06","08:03:21","8","EPTFUS","31","19","0.613","0.288869","LASNOC","","31","27.851","26.93","5.261","37.756","27.268","30.578","177.534","28.762","3.521","259.6","4.698","9.79","1","","","","","","wWmZ2MunwkJ6m06wpxsSIQ==","",""
"/Volumes/Maynard/SERC audio 2021/Indole/4614 9.10/Data","/Volumes/Maynard/SERC audio 2021/Indole/4614 9.10/Bat output","","SMU04614_20210907_222424.zc","0","0","10.827332","","","2021-09-07","22:24:24","22","2021-09-07","10:24:24","10","EPTFUS","23","17","0.739","0.279574","LASNOC","TADBRA","23","29.002","49.82","4.429","39.095","28.608","32.131","243.128","30.265","3.131","183.28","4.225","9.3","1","","","","","","oGH/JX/WX2r0la+qKkHltA==","",""
"/Volumes/Maynard/SERC audio 2021/Indole/4614 9.10/Data","/Volumes/Maynard/SERC audio 2021/Indole/4614 9.10/Bat output","","SMU04614_20210904_212849.zc","0","0","9.547139","","","2021-09-04","21:28:49","21","2021-09-04","09:28:49","9","EPTFUS","27","17","0.63","0.241862","TADBRA","","27","27.842","22.66","8.251","40.35","26.673","30.987","163.323","28.613","5.955","185.96","7.129","8.02","1","","","","","","2qUmJlKQyW9e+/JaFIlw1A==","",""
"/Volumes/Maynard/SERC audio 2021/Indole/4614 9.10/Data","/Volumes/Maynard/SERC audio 2021/Indole/4614 9.10/Bat output","","SMU04614_20210907_220151.zc","0","0","7.590293","","","2021-09-07","22:01:51","22","2021-09-07","10:01:51","10","EPTFUS","16","13","0.812","0.391718","LASNOC","","16","27.779","18.82","5.357","36.244","27.251","30.316","235.22","28.157","4.122","160.84","4.939","3.7","1","","","","","","Y7999NLOpTm5GN0o5PemGg==","",""
"/Volumes/Maynard/SERC audio 2021/Indole/4614 9.10/Data","/Volumes/Maynard/SERC audio 2021/Indole/4614 9.10/Bat output","","SMU04614_20210909_030511.zc","0","0","15.000092","","","2021-09-09","03:05:11","3","2021-09-08","15:05:11","15","EPTFUS","25","13","0.52","0.236118","TADBRA","","25","27.015","24.86","5.828","32.597","26.513","28.833","269.191","27.842","3.794","39.9","5.14","7.81","1","","","","","","LBOZ55JdB25gji791C6EPQ==","",""
"/Volumes/Maynard/SERC audio 2021/Indole/4614 9.10/Data","/Volumes/Maynard/SERC audio 2021/Indole/4614 9.10/Bat output","","SMU04614_20210908_200612.zc","0","0","10.053843","","","2021-09-08","20:06:12","20","2021-09-08","08:06:12","8","EPTFUS","17","12","0.706","0.271772","LASNOC","","17","27.333","16.73","4.558","32.89","26.392","28.63","392.521","27.752","2.985","121.91","3.778","6.87","1","","","","","","lq3dhFVxAOt/yOY+HKR/Hw==","",""
"/Volumes/Maynard/SERC audio 2021/Indole/4614 9.10/Data","/Volumes/Maynard/SERC audio 2021/Indole/4614 9.10/Bat output","","SMU04614_20210908_230954.zc","0","0","5.931849","","","2021-09-08","23:09:54","23","2021-09-08","11:09:54","11","EPTFUS","17","12","0.706","0.250423","LASNOC","TADBRA","17","28.873","25.77","5.185","39.712","28.598","32.345","182.126","29.557","4.018","121.78","5.013","3.98","1","","","","","","x5JrrsIVfGdDHryRboSx+A==","",""
