"INDIR","OUTDIR","FOLDER","IN FILE","CHANNEL","OFFSET","DURATION","OUT FILE FS","OUT FILE ZC","DATE","TIME","HOUR","DATE-12","TIME-12","HOUR-12","AUTO ID*","PULSES","MATCHING","MATCH RATIO","MARGIN","ALTERNATE 1","ALTERNATE 2","N","Fc","Sc","Dur","Fmax","Fmin","Fmean","TBC","Fk","Tk","S1","Tc","Qual","FILES","MANUAL ID","ORGID","USERID","REVIEW ORGID","REVIEW USERID","INPATHMD5","OUTPATHMD5FS","OUTPATHMD5ZC"
"/Volumes/LAUREN/SERC 2021/Indole 3/0505/Data","/Volumes/LAUREN/SERC 2021/Indole 3/0505/Output","","SMU00505_20210917_200005.zc","0","0","14.757196","","","2021-09-17","20:00:05","20","2021-09-17","08:00:05","8","EPTFUS","118","80","0.678","0.29272","TADBRA","","118","27.871","26.94","6.793","39.13","27.061","30.54","119.039","28.6","4.904","208.65","6.007","41.14","1","","","","","","qNs+CRnlf8sEkPg5MpOIQA==","",""
"/Volumes/LAUREN/SERC 2021/Indole 3/0505/Data","/Volumes/LAUREN/SERC 2021/Indole 3/0505/Output","","SMU00505_20210916_200052.zc","0","0","13.950354","","","2021-09-16","20:00:52","20","2021-09-16","08:00:52","8","EPTFUS","93","76","0.817","0.323576","TADBRA","","93","28.079","36.11","7.393","43.625","26.972","32.048","146.4","29.031","5.677","214.46","6.754","25.3","1","","","","","","7sF4WY0aY+UzJIlbHkekyQ==","",""
"/Volumes/LAUREN/SERC 2021/Indole 3/0505/Data","/Volumes/LAUREN/SERC 2021/Indole 3/0505/Output","","SMU00505_20210918_195107.zc","0","0","14.992927","","","2021-09-18","19:51:07","19","2021-09-18","07:51:07","7","EPTFUS","88","69","0.784","0.342014","TADBRA","","88","27.677","29.32","7.649","43.192","27.061","31.463","151.64","28.508","5.843","192.57","7.035","27.3","1","","","","","","QJCKKXcnX3A+xhWYbwEMwg==","",""
"/Volumes/LAUREN/SERC 2021/Indole 3/0505/Data","/Volumes/LAUREN/SERC 2021/Indole 3/0505/Output","","SMU00505_20210918_195649.zc","0","0","12.033693","","","2021-09-18","19:56:49","19","2021-09-18","07:56:49","7","EPTFUS","106","66","0.623","0.252794","TADBRA","LASNOC","106","29.074","48.8","6.69","41.721","27.378","31.472","95.518","30.51","4.252","236.05","5.605","35.21","1","","","","","","d7eMjurP56BdP1jlIH06Sg==","",""
"/Volumes/LAUREN/SERC 2021/Indole 3/0505/Data","/Volumes/LAUREN/SERC 2021/Indole 3/0505/Output","","SMU00505_20210916_201413.zc","0","0","13.947141","","","2021-09-16","20:14:13","20","2021-09-16","08:14:13","8","EPTFUS","83","65","0.783","0.286934","TADBRA","","83","27.872","40.58","7.26","45.101","26.988","32.472","149.02","28.958","5.466","166.34","6.589","25.84","1","","","","","","MIaTvik8r9ubrznfEmJ3jQ==","",""
"/Volumes/LAUREN/SERC 2021/Indole 3/0505/Data","/Volumes/LAUREN/SERC 2021/Indole 3/0505/Output","","SMU00505_20210916_195804.zc","0","0","14.999646","","","2021-09-16","19:58:04","19","2021-09-16","07:58:04","7","EPTFUS","89","64","0.719","0.317039","TADBRA","","89","27.057","27.43","7.981","39.711","26.185","30.234","169.869","27.757","6.063","197.22","7.179","26.51","1","","","","","","19VVeqeThbxjZXkZyAXFpw==","",""
"/Volumes/LAUREN/SERC 2021/Indole 3/0505/Data","/Volumes/LAUREN/SERC 2021/Indole 3/0505/Output","","SMU00505_20210916_195838.zc","0","0","14.987076","","","2021-09-16","19:58:38","19","2021-09-16","07:58:38","7","EPTFUS","90","59","0.656","0.272211","TADBRA","","90","28.152","19.59","6.971","40.057","27.57","31.382","161.643","28.725","5.338","159.89","6.352","23.27","1","","","","","","iwP/0IvY83UeU0OueSKpPw==","",""
"/Volumes/LAUREN/SERC 2021/Indole 3/0505/Data","/Volumes/LAUREN/SERC 2021/Indole 3/0505/Output","","SMU00505_20210916_212722.zc","0","0","14.99549","","","2021-09-16","21:27:22","21","2021-09-16","09:27:22","9","EPTFUS","79","57","0.722","0.336594","TADBRA","","79","29.259","40.95","6.01","46.88","28.64","33.795","156.48","30.434","4.484","202.69","5.565","17.17","1","","","","","","W8i3oW3ioL3zRTQEMkowjQ==","",""
"/Volumes/LAUREN/SERC 2021/Indole 3/0505/Data","/Volumes/LAUREN/SERC 2021/Indole 3/0505/Output","","SMU00505_20210918_224344.zc","0","0","14.996941","","","2021-09-18","22:43:44","22","2021-09-18","10:43:44","10","EPTFUS","71","56","0.789","0.246416","TADBRA","LASNOC","71","29.324","38.42","6.42","41.513","28.808","32.833","163.026","30.175","4.88","213.87","5.911","19.5","1","","","","","","BJIkvXHyC9kobT7lCAAWUw==","",""
"/Volumes/LAUREN/SERC 2021/Indole 3/0505/Data","/Volumes/LAUREN/SERC 2021/Indole 3/0505/Output","","SMU00505_20210918_195720.zc","0","0","13.705516","","","2021-09-18","19:57:20","19","2021-09-18","07:57:20","7","EPTFUS","87","56","0.644","0.266198","TADBRA","LASNOC","87","29.477","34.16","5.403","40.09","28.757","32.376","127.391","30.323","3.833","178.5","4.829","29.4","1","","","","","","eTB1XBg65umlYTFJj/3nPA==","",""
