"INDIR","OUTDIR","FOLDER","IN FILE","CHANNEL","OFFSET","DURATION","OUT FILE FS","OUT FILE ZC","DATE","TIME","HOUR","DATE-12","TIME-12","HOUR-12","AUTO ID*","PULSES","MATCHING","MATCH RATIO","MARGIN","ALTERNATE 1","ALTERNATE 2","N","Fc","Sc","Dur","Fmax","Fmin","Fmean","TBC","Fk","Tk","S1","Tc","Qual","FILES","MANUAL ID","ORGID","USERID","REVIEW ORGID","REVIEW USERID","INPATHMD5","OUTPATHMD5FS","OUTPATHMD5ZC"
"/Volumes/Maynard/SERC audio 2021/Indole/2198 9.9/Data","/Volumes/Maynard/SERC audio 2021/Indole/2198 9.9/Bat output","","SMU02198_20210908_213406.zc","0","0","14.985646","","","2021-09-08","21:34:06","21","2021-09-08","09:34:06","9","EPTFUS","105","88","0.838","0.336348","TADBRA","LASNOC","105","28.501","24.82","6.16","44.534","27.867","32.708","133.301","29.105","4.868","219.39","5.738","30.3","1","","","","","","anfoldSVwYzWvAM9iG/djg==","",""
"/Volumes/Maynard/SERC audio 2021/Indole/2198 9.9/Data","/Volumes/Maynard/SERC audio 2021/Indole/2198 9.9/Bat output","","SMU02198_20210908_213306.zc","0","0","12.012032","","","2021-09-08","21:33:06","21","2021-09-08","09:33:06","9","EPTFUS","96","87","0.906","0.386369","TADBRA","LASNOC","96","29.311","52.6","5.67","51.359","28.229","34.873","113.374","30.818","4.094","297.91","5.191","23.5","1","","","","","","35a6KjEieM0RLTNDEKhHQg==","",""
"/Volumes/Maynard/SERC audio 2021/Indole/2198 9.9/Data","/Volumes/Maynard/SERC audio 2021/Indole/2198 9.9/Bat output","","SMU02198_20210908_213430.zc","0","0","14.996449","","","2021-09-08","21:34:30","21","2021-09-08","09:34:30","9","EPTFUS","94","81","0.862","0.3582","TADBRA","LASNOC","94","28.871","43.3","5.444","42.241","28.246","32.692","152.642","29.803","4.019","188.92","4.953","27.01","1","","","","","","ueVUln2Qvfua6UlM0Yd63w==","",""
"/Volumes/Maynard/SERC audio 2021/Indole/2198 9.9/Data","/Volumes/Maynard/SERC audio 2021/Indole/2198 9.9/Bat output","","SMU02198_20210904_224939.zc","0","0","14.968449","","","2021-09-04","22:49:39","22","2021-09-04","10:49:39","10","EPTFUS","85","80","0.941","0.370924","TADBRA","LASNOC","85","29.391","43.45","6.298","50.362","28.391","34.906","146.039","30.426","4.836","176.91","5.84","19.82","1","","","","","","36tkmATTRKHqQXzGCgrNTg==","",""
"/Volumes/Maynard/SERC audio 2021/Indole/2198 9.9/Data","/Volumes/Maynard/SERC audio 2021/Indole/2198 9.9/Bat output","","SMU02198_20210908_213036.zc","0","0","14.995354","","","2021-09-08","21:30:36","21","2021-09-08","09:30:36","9","EPTFUS","102","74","0.725","0.285247","TADBRA","LASNOC","102","29.405","29.75","5.659","40.062","28.732","32.318","148.875","30.19","4.144","185.55","5.164","28.35","1","","","","","","MCK/vEtNoUkMgYS7O80Mzg==","",""
"/Volumes/Maynard/SERC audio 2021/Indole/2198 9.9/Data","/Volumes/Maynard/SERC audio 2021/Indole/2198 9.9/Bat output","","SMU02198_20210904_224856.zc","0","0","15.000882","","","2021-09-04","22:48:56","22","2021-09-04","10:48:56","10","EPTFUS","84","73","0.869","0.393479","TADBRA","LASNOC","84","28.898","33.74","6.331","46.179","28.042","33.337","142.263","29.8","4.733","283.95","5.762","22.45","1","","","","","","doHu0gO0Rrw+4mrI2eTo6w==","",""
"/Volumes/Maynard/SERC audio 2021/Indole/2198 9.9/Data","/Volumes/Maynard/SERC audio 2021/Indole/2198 9.9/Bat output","","SMU02198_20210905_020053.zc","0","0","11.497979","","","2021-09-05","02:00:53","2","2021-09-04","14:00:53","14","EPTFUS","73","72","0.986","0.376645","LASNOC","TADBRA","73","30.361","61","4.655","49.651","29.46","35.846","124.27","31.918","3.348","334.72","4.346","19.18","1","","","","","","/dRl1WeUCnoqsezREItuoQ==","",""
"/Volumes/Maynard/SERC audio 2021/Indole/2198 9.9/Data","/Volumes/Maynard/SERC audio 2021/Indole/2198 9.9/Bat output","","SMU02198_20210908_213617.zc","0","0","13.902668","","","2021-09-08","21:36:17","21","2021-09-08","09:36:17","9","EPTFUS","85","72","0.847","0.360931","TADBRA","LASNOC","85","28.214","32.15","6.857","45.31","27.574","32.432","167.823","29.088","5.19","241.65","6.293","21.19","1","","","","","","HNV+YdNyt3evyK7hXfmZqw==","",""
"/Volumes/Maynard/SERC audio 2021/Indole/2198 9.9/Data","/Volumes/Maynard/SERC audio 2021/Indole/2198 9.9/Bat output","","SMU02198_20210908_213521.zc","0","0","14.994665","","","2021-09-08","21:35:21","21","2021-09-08","09:35:21","9","EPTFUS","87","71","0.816","0.375386","TADBRA","LASNOC","87","28.399","27.96","5.89","41.777","27.776","31.918","167.983","29.111","4.41","248.68","5.434","23.03","1","","","","","","UFeCEQvAyxBD4/h9GfV+cA==","",""
"/Volumes/Maynard/SERC audio 2021/Indole/2198 9.9/Data","/Volumes/Maynard/SERC audio 2021/Indole/2198 9.9/Bat output","","SMU02198_20210908_213642.zc","0","0","14.996627","","","2021-09-08","21:36:42","21","2021-09-08","09:36:42","9","EPTFUS","97","71","0.732","0.294025","LASNOC","TADBRA","97","29.498","31.89","4.552","39.414","28.851","32.256","156.447","30.226","3.335","172.33","4.159","30.37","1","","","","","","KZIF4kSVWXuOxIhh3x7iZQ==","",""
